source,year,term,count,total_tokens
Manhattan Institute,2010,au-,3,151151
Manhattan Institute,2010,thority,2,151151
Manhattan Institute,2010,nassau,16,151151
Manhattan Institute,2010,redundant,1,151151
Manhattan Institute,2010,amend-,1,151151
Manhattan Institute,2010,boe,2,151151
Manhattan Institute,2010,unconstitutional,2,151151
Manhattan Institute,2010,sentation,1,151151
Manhattan Institute,2010,stripped,2,151151
Manhattan Institute,2010,justi-,1,151151
Manhattan Institute,2010,ceremonial,1,151151
Manhattan Institute,2010,coun-,3,151151
Manhattan Institute,2010,terparts,1,151151
Manhattan Institute,2010,aspiring,1,151151
Manhattan Institute,2010,politician,1,151151
Manhattan Institute,2010,gets,5,151151
Manhattan Institute,2010,bears,2,151151
Manhattan Institute,2010,tough,1,151151
Manhattan Institute,2010,vesti-,1,151151
Manhattan Institute,2010,gial,1,151151
Manhattan Institute,2010,springboards,1,151151
Manhattan Institute,2010,letitia,1,151151
Manhattan Institute,2010,occupying,1,151151
Manhattan Institute,2010,powerless,1,151151
Manhattan Institute,2010,abolishing,2,151151
Manhattan Institute,2010,comptrol-,1,151151
Manhattan Institute,2010,ler,1,151151
Manhattan Institute,2010,timetable,1,151151
Manhattan Institute,2010,presi-,2,151151
Manhattan Institute,2010,watchdog,2,151151
Manhattan Institute,2010,allocations,2,151151
Manhattan Institute,2010,allocated,1,151151
Manhattan Institute,2010,covery,1,151151
Manhattan Institute,2010,unavoidable,2,151151
Manhattan Institute,2010,improves,3,151151
Manhattan Institute,2010,demands,5,151151
Manhattan Institute,2010,embark,1,151151
Manhattan Institute,2010,istrative,2,151151
Manhattan Institute,2010,fruits,1,151151
Manhattan Institute,2010,genuine,2,151151
Manhattan Institute,2010,responsibili-,1,151151
Manhattan Institute,2010,accompany,1,151151
Manhattan Institute,2010,cash-strapped,2,151151
Manhattan Institute,2010,emergen-,1,151151
Manhattan Institute,2010,divisions,4,151151
Manhattan Institute,2010,endured,1,151151
Manhattan Institute,2010,accepted,3,151151
Manhattan Institute,2010,sensible,3,151151
Manhattan Institute,2010,liens,1,151151
Manhattan Institute,2010,erties,1,151151
Manhattan Institute,2010,delinquencies,1,151151
Manhattan Institute,2010,televi-,1,151151
Manhattan Institute,2010,hotel,1,151151
Manhattan Institute,2010,transferred,1,151151
Manhattan Institute,2010,merging,2,151151
Manhattan Institute,2010,tration,1,151151
Manhattan Institute,2010,accomplishing,1,151151
Manhattan Institute,2010,retardation,3,151151
Manhattan Institute,2010,alco-,1,151151
Manhattan Institute,2010,holism,1,151151
Manhattan Institute,2010,secured,3,151151
Manhattan Institute,2010,albeit,1,151151
Manhattan Institute,2010,ambitious,3,151151
Manhattan Institute,2010,arises,2,151151
Manhattan Institute,2010,hands,5,151151
Manhattan Institute,2010,actuary,1,151151
Manhattan Institute,2010,non-pedagogical,2,151151
Manhattan Institute,2010,veterans,1,151151
Manhattan Institute,2010,landmarks,1,151151
Manhattan Institute,2010,preservation,4,151151
Manhattan Institute,2010,taxi,2,151151
Manhattan Institute,2010,limousine,1,151151
Manhattan Institute,2010,probation,2,151151
Manhattan Institute,2010,alcoholism,4,151151
Manhattan Institute,2010,trials,1,151151
Manhattan Institute,2010,hearings,2,151151
Manhattan Institute,2010,info,9,151151
Manhattan Institute,2010,telecommunications,1,151151
Manhattan Institute,2010,prosecution,1,151151
Manhattan Institute,2010,narcotics,2,151151
Manhattan Institute,2010,administrator,7,151151
Manhattan Institute,2010,dividends,3,151151
Manhattan Institute,2010,distributions,2,151151
Manhattan Institute,2010,profit-sharing,1,151151
Manhattan Institute,2010,ibo,4,151151
Manhattan Institute,2010,hendrix,8,151151
Manhattan Institute,2010,temperature,3,151151
Manhattan Institute,2010,cpi,14,151151
Manhattan Institute,2010,cpi-u,61,151151
Manhattan Institute,2010,parilla,1,151151
Manhattan Institute,2010,seventh,1,151151
Manhattan Institute,2010,nys,6,151151
Manhattan Institute,2010,renters,2,151151
Manhattan Institute,2010,ballooning,1,151151
Manhattan Institute,2010,samar,2,151151
Manhattan Institute,2010,khurshid,2,151151
Manhattan Institute,2010,requests,8,151151
Manhattan Institute,2010,gift,2,151151
Manhattan Institute,2010,sally,2,151151
Manhattan Institute,2010,anuta,1,151151
Manhattan Institute,2010,looms,1,151151
Manhattan Institute,2010,pleads,1,151151
Manhattan Institute,2010,rosier,1,151151
Manhattan Institute,2010,reuven,1,151151
Manhattan Institute,2010,blau,2,151151
Manhattan Institute,2010,wary,4,151151
Manhattan Institute,2010,backs,1,151151
Manhattan Institute,2010,early-retirement,1,151151
Manhattan Institute,2010,recurring,2,151151
Manhattan Institute,2010,joan,3,151151
Manhattan Institute,2010,gralla,1,151151
Manhattan Institute,2010,burns,1,151151
Manhattan Institute,2010,everybody,5,151151
Manhattan Institute,2010,premium-sharing,1,151151
Manhattan Institute,2010,sectors,8,151151
Manhattan Institute,2010,ketcham,1,151151
Manhattan Institute,2010,third-year,1,151151
Manhattan Institute,2010,dcas,8,151151
Manhattan Institute,2010,stats,3,151151
Manhattan Institute,2010,shootings,7,151151
Manhattan Institute,2010,wabc,1,151151
Manhattan Institute,2010,slashes,1,151151
Manhattan Institute,2010,lapd,1,151151
Manhattan Institute,2010,unanimously,1,151151
Manhattan Institute,2010,meena,1,151151
Manhattan Institute,2010,venkataramanan,1,151151
Manhattan Institute,2010,reorganizing,1,151151
Manhattan Institute,2010,de-escalation,1,151151
Manhattan Institute,2010,discontents,1,151151
Manhattan Institute,2010,realclearpolicy,3,151151
Manhattan Institute,2010,twenty,1,151151
Manhattan Institute,2010,integrating,3,151151
Manhattan Institute,2010,ems,2,151151
Manhattan Institute,2010,yvonne,1,151151
Manhattan Institute,2010,wenger,1,151151
Manhattan Institute,2010,brand,69,151151
Manhattan Institute,2010,rafael,2,151151
Manhattan Institute,2010,mangual,1,151151
Manhattan Institute,2010,hilburg,1,151151
Manhattan Institute,2010,coronavirus,5,151151
Manhattan Institute,2010,architect,2,151151
Manhattan Institute,2010,newspaper,34,151151
Manhattan Institute,2010,tear,4,151151
Manhattan Institute,2010,detention,1,151151
Manhattan Institute,2010,holliday,1,151151
Manhattan Institute,2010,forges,1,151151
Manhattan Institute,2010,nonko,1,151151
Manhattan Institute,2010,melamed,1,151151
Manhattan Institute,2010,dungeon,1,151151
Manhattan Institute,2010,arpit,1,151151
Manhattan Institute,2010,gupta,1,151151
Manhattan Institute,2010,trashcity,1,151151
Manhattan Institute,2010,crews,3,151151
Manhattan Institute,2010,landscape,7,151151
Manhattan Institute,2010,environmentally,1,151151
Manhattan Institute,2010,reengineering,3,151151
Manhattan Institute,2010,wire,1,151151
Manhattan Institute,2010,larocco,1,151151
Manhattan Institute,2010,newsday,3,151151
Manhattan Institute,2010,praise,2,151151
Manhattan Institute,2010,blocked,16,151151
Manhattan Institute,2010,hurt,12,151151
Manhattan Institute,2010,lighter,2,151151
Manhattan Institute,2010,denser,4,151151
Manhattan Institute,2010,catastrophists,1,151151
Manhattan Institute,2010,sydney,1,151151
Manhattan Institute,2010,lectured,1,151151
Manhattan Institute,2010,television,8,151151
Manhattan Institute,2010,jazeera,1,151151
Manhattan Institute,2010,producer,1,151151
Manhattan Institute,2010,feature-length,1,151151
Manhattan Institute,2010,documentary,2,151151
Manhattan Institute,2010,juice,1,151151
Manhattan Institute,2010,publish,1,151151
Manhattan Institute,2010,accelerating,3,151151
Manhattan Institute,2010,pipeline-permitting,3,151151
Manhattan Institute,2010,soaring,1,151151
Manhattan Institute,2010,exporting,2,151151
Manhattan Institute,2010,liquefied,3,151151
Manhattan Institute,2010,lng,10,151151
Manhattan Institute,2010,chile,2,151151
Manhattan Institute,2010,surfeit,1,151151
Manhattan Institute,2010,moratoriums,6,151151
Manhattan Institute,2010,shortages,6,151151
Manhattan Institute,2010,refusing,2,151151
Manhattan Institute,2010,claimed,8,151151
Manhattan Institute,2010,heating,19,151151
Manhattan Institute,2010,carbon-dioxide,5,151151
Manhattan Institute,2010,blockade,1,151151
Manhattan Institute,2010,heat,19,151151
Manhattan Institute,2010,cubic,20,151151
Manhattan Institute,2010,bcf,2,151151
Manhattan Institute,2010,fredonia,2,151151
Manhattan Institute,2010,sixth-largest,1,151151
Manhattan Institute,2010,gas-consuming,1,151151
Manhattan Institute,2010,generates,2,151151
Manhattan Institute,2010,edison,35,151151
Manhattan Institute,2010,experienc-,2,151151
Manhattan Institute,2010,cleaner-burning,2,151151
Manhattan Institute,2010,interstate,4,151151
Manhattan Institute,2010,certi-,1,151151
Manhattan Institute,2010,fications,1,151151
Manhattan Institute,2010,spokesman,2,151151
Manhattan Institute,2010,strain,1,151151
Manhattan Institute,2010,convert,2,151151
Manhattan Institute,2010,lauded,1,151151
Manhattan Institute,2010,clean-air,1,151151
Manhattan Institute,2010,sions-reduction,1,151151
Manhattan Institute,2010,nypsc,10,151151
Manhattan Institute,2010,energy-efficiency,1,151151
Manhattan Institute,2010,moratorium,21,151151
Manhattan Institute,2010,rhodes,3,151151
Manhattan Institute,2010,quick,3,151151
Manhattan Institute,2010,diligent,1,151151
Manhattan Institute,2010,conserve,1,151151
Manhattan Institute,2010,solicit,1,151151
Manhattan Institute,2010,mentions,1,151151
Manhattan Institute,2010,reliant,2,151151
Manhattan Institute,2010,entergy,1,151151
Manhattan Institute,2010,mega-,1,151151
Manhattan Institute,2010,watt,1,151151
Manhattan Institute,2010,nently,1,151151
Manhattan Institute,2010,sumed,1,151151
Manhattan Institute,2010,megawatt,5,151151
Manhattan Institute,2010,cpv,1,151151
Manhattan Institute,2010,wawayanda,1,151151
Manhattan Institute,2010,cricket,1,151151
Manhattan Institute,2010,bayonne,2,151151
Manhattan Institute,2010,whereby,2,151151
Manhattan Institute,2010,upgrade,1,151151
Manhattan Institute,2010,compression,2,151151
Manhattan Institute,2010,approvals,6,151151
Manhattan Institute,2010,hookups,5,151151
Manhattan Institute,2010,lifted,3,151151
Manhattan Institute,2010,vironmental,1,151151
Manhattan Institute,2010,nydec,18,151151
Manhattan Institute,2010,blocking,2,151151
Manhattan Institute,2010,block,11,151151
Manhattan Institute,2010,expedite,1,151151
Manhattan Institute,2010,hookup,2,151151
Manhattan Institute,2010,connec-,2,151151
Manhattan Institute,2010,inexpensive,3,151151
Manhattan Institute,2010,plentiful,1,151151
Manhattan Institute,2010,causing,5,151151
Manhattan Institute,2010,weeks,3,151151
Manhattan Institute,2010,middleborough,4,151151
Manhattan Institute,2010,municipally,1,151151
Manhattan Institute,2010,dleborough,1,151151
Manhattan Institute,2010,frame,6,151151
Manhattan Institute,2010,northampton,2,151151
Manhattan Institute,2010,easthampton,2,151151
Manhattan Institute,2010,berkshire,13,151151
Manhattan Institute,2010,mas-,2,151151
Manhattan Institute,2010,sachusetts,2,151151
Manhattan Institute,2010,greenfield,6,151151
Manhattan Institute,2010,montague,2,151151
Manhattan Institute,2010,deerfield,2,151151
Manhattan Institute,2010,sunderland,2,151151
Manhattan Institute,2010,whately,2,151151
Manhattan Institute,2010,amherst,4,151151
Manhattan Institute,2010,hadley,2,151151
Manhattan Institute,2010,hatfield,2,151151
Manhattan Institute,2010,moratori-,1,151151
Manhattan Institute,2010,ums,1,151151
Manhattan Institute,2010,campaigning,1,151151
Manhattan Institute,2010,protesters,8,151151
Manhattan Institute,2010,gathered,2,151151
Manhattan Institute,2010,cannon,2,151151
Manhattan Institute,2010,ball,1,151151
Manhattan Institute,2010,shale,5,151151
Manhattan Institute,2010,arrested,4,151151
Manhattan Institute,2010,protest,4,151151
Manhattan Institute,2010,crossing,2,151151
Manhattan Institute,2010,lands,1,151151
Manhattan Institute,2010,tribe,2,151151
Manhattan Institute,2010,violating,1,151151
Manhattan Institute,2010,spiritual,1,151151
Manhattan Institute,2010,fast-tracked,2,151151
Manhattan Institute,2010,shipping,2,151151
Manhattan Institute,2010,keystone,3,151151
Manhattan Institute,2010,xl,3,151151
Manhattan Institute,2010,alberta,1,151151
Manhattan Institute,2010,refineries,1,151151
Manhattan Institute,2010,protesting,1,151151
Manhattan Institute,2010,ignored,7,151151
Manhattan Institute,2010,testers,1,151151
Manhattan Institute,2010,five-,2,151151
Manhattan Institute,2010,mile-long,1,151151
Manhattan Institute,2010,lateral,4,151151
Manhattan Institute,2010,yonkers,7,151151
Manhattan Institute,2010,manor,3,151151
Manhattan Institute,2010,rochelle,3,151151
Manhattan Institute,2010,larchmont,1,151151
Manhattan Institute,2010,mamaroneck,1,151151
Manhattan Institute,2010,eastchester,1,151151
Manhattan Institute,2010,tuckahoe,1,151151
Manhattan Institute,2010,hastings-on-hudson,1,151151
Manhattan Institute,2010,dobbs,1,151151
Manhattan Institute,2010,ferry,1,151151
Manhattan Institute,2010,irvington,1,151151
Manhattan Institute,2010,greenburgh,1,151151
Manhattan Institute,2010,scarsdale,1,151151
Manhattan Institute,2010,rye,2,151151
Manhattan Institute,2010,brook,4,151151
Manhattan Institute,2010,harrison,1,151151
Manhattan Institute,2010,plains,4,151151
Manhattan Institute,2010,elmsford,1,151151
Manhattan Institute,2010,tarrytown,1,151151
Manhattan Institute,2010,sleepy,2,151151
Manhattan Institute,2010,hollow,2,151151
Manhattan Institute,2010,briarcliff,1,151151
Manhattan Institute,2010,pleasantville,1,151151
Manhattan Institute,2010,kisco,2,151151
Manhattan Institute,2010,ossining,1,151151
Manhattan Institute,2010,examination,6,151151
Manhattan Institute,2010,announcements,1,151151
Manhattan Institute,2010,verplanck,1,151151
Manhattan Institute,2010,algonquin,2,151151
Manhattan Institute,2010,protests,10,151151
Manhattan Institute,2010,trespass,1,151151
Manhattan Institute,2010,compressor,2,151151
Manhattan Institute,2010,weymouth,1,151151
Manhattan Institute,2010,air-quality,1,151151
Manhattan Institute,2010,enhancement,10,151151
Manhattan Institute,2010,cwa,9,151151
Manhattan Institute,2010,routinely,1,151151
Manhattan Institute,2010,waterways,3,151151
Manhattan Institute,2010,right-of-way,1,151151
Manhattan Institute,2010,excavated,1,151151
Manhattan Institute,2010,earth,1,151151
Manhattan Institute,2010,runoff,1,151151
Manhattan Institute,2010,sediment,1,151151
Manhattan Institute,2010,protecting,3,151151
Manhattan Institute,2010,wetlands,1,151151
Manhattan Institute,2010,streams,4,151151
Manhattan Institute,2010,certifications,4,151151
Manhattan Institute,2010,army,2,151151
Manhattan Institute,2010,engineers,2,151151
Manhattan Institute,2010,deny,13,151151
Manhattan Institute,2010,estrin,1,151151
Manhattan Institute,2010,direc-,3,151151
Manhattan Institute,2010,waterkeeper,2,151151
Manhattan Institute,2010,accurately,5,151151
Manhattan Institute,2010,pressured,2,151151
Manhattan Institute,2010,velopment,3,151151
Manhattan Institute,2010,ecology,2,151151
Manhattan Institute,2010,water-quality,6,151151
Manhattan Institute,2010,coal-export,2,151151
Manhattan Institute,2010,denial,7,151151
Manhattan Institute,2010,partment,1,151151
Manhattan Institute,2010,envi-,1,151151
Manhattan Institute,2010,environ-,4,151151
Manhattan Institute,2010,cove,4,151151
Manhattan Institute,2010,export,2,151151
Manhattan Institute,2010,denying,3,151151
Manhattan Institute,2010,demon-,1,151151
Manhattan Institute,2010,strate,1,151151
Manhattan Institute,2010,coastal,3,151151
Manhattan Institute,2010,raritan,3,151151
Manhattan Institute,2010,dredging,1,151151
Manhattan Institute,2010,waters,4,151151
Manhattan Institute,2010,builder,2,151151
Manhattan Institute,2010,slash,1,151151
Manhattan Institute,2010,pledged,4,151151
Manhattan Institute,2010,quantify,1,151151
Manhattan Institute,2010,downstream,2,151151
Manhattan Institute,2010,trans-,4,151151
Manhattan Institute,2010,waived,2,151151
Manhattan Institute,2010,wa-,1,151151
Manhattan Institute,2010,ter-quality,1,151151
Manhattan Institute,2010,longest-running,1,151151
Manhattan Institute,2010,skirmish,1,151151
Manhattan Institute,2010,extensive,4,151151
Manhattan Institute,2010,northeastern,5,151151
Manhattan Institute,2010,administratively,2,151151
Manhattan Institute,2010,appalled,1,151151
Manhattan Institute,2010,pliance,1,151151
Manhattan Institute,2010,waited,1,151151
Manhattan Institute,2010,northward,1,151151
Manhattan Institute,2010,north-central,1,151151
Manhattan Institute,2010,ern,2,151151
Manhattan Institute,2010,mccormick,3,151151
Manhattan Institute,2010,chuck,3,151151
Manhattan Institute,2010,sensiba,3,151151
Manhattan Institute,2010,troutman,1,151151
Manhattan Institute,2010,sanders,3,151151
Manhattan Institute,2010,quoted,4,151151
Manhattan Institute,2010,ra-,1,151151
Manhattan Institute,2010,specifical-,1,151151
Manhattan Institute,2010,determina-,2,151151
Manhattan Institute,2010,stream-crossing,1,151151
Manhattan Institute,2010,mistakenly,3,151151
Manhattan Institute,2010,determination,2,151151
Manhattan Institute,2010,obligated,4,151151
Manhattan Institute,2010,hancement,1,151151
Manhattan Institute,2010,ministration,3,151151
Manhattan Institute,2010,outer,1,151151
Manhattan Institute,2010,warned,4,151151
Manhattan Institute,2010,uninterruptible,1,151151
Manhattan Institute,2010,declare,1,151151
Manhattan Institute,2010,doesn,12,151151
Manhattan Institute,2010,warnings,3,151151
Manhattan Institute,2010,violations,4,151151
Manhattan Institute,2010,quit,2,151151
Manhattan Institute,2010,natural-gas,4,151151
Manhattan Institute,2010,territory,2,151151
Manhattan Institute,2010,pipe,1,151151
Manhattan Institute,2010,applica-,2,151151
Manhattan Institute,2010,residential-consumption,1,151151
Manhattan Institute,2010,gas-supply,1,151151
Manhattan Institute,2010,high-volume,1,151151
Manhattan Institute,2010,pipes,1,151151
Manhattan Institute,2010,intrastate,1,151151
Manhattan Institute,2010,terstate,1,151151
Manhattan Institute,2010,length,22,151151
Manhattan Institute,2010,gas-transmission,1,151151
Manhattan Institute,2010,riencing,1,151151
Manhattan Institute,2010,benefiting,1,151151
Manhattan Institute,2010,unprecedented,3,151151
Manhattan Institute,2010,kuwait,1,151151
Manhattan Institute,2010,arab,1,151151
Manhattan Institute,2010,emirates,1,151151
Manhattan Institute,2010,bypassed,1,151151
Manhattan Institute,2010,marcellus,1,151151
Manhattan Institute,2010,prolific,1,151151
Manhattan Institute,2010,border,1,151151
Manhattan Institute,2010,drillers,1,151151
Manhattan Institute,2010,leg-,2,151151
Manhattan Institute,2010,islators,1,151151
Manhattan Institute,2010,wring,1,151151
Manhattan Institute,2010,geologic,1,151151
Manhattan Institute,2010,formations,2,151151
Manhattan Institute,2010,publishing,7,151151
Manhattan Institute,2010,burn,4,151151
Manhattan Institute,2010,shutting,1,151151
Manhattan Institute,2010,custom-,2,151151
Manhattan Institute,2010,englanders,3,151151
Manhattan Institute,2010,bomb,5,151151
Manhattan Institute,2010,cyclone,4,151151
Manhattan Institute,2010,spot,6,151151
Manhattan Institute,2010,writer,1,151151
Manhattan Institute,2010,helman,2,151151
Manhattan Institute,2010,priciest,1,151151
Manhattan Institute,2010,creased,4,151151
Manhattan Institute,2010,electricity-reliability,1,151151
Manhattan Institute,2010,par-,2,151151
Manhattan Institute,2010,ticularly,2,151151
Manhattan Institute,2010,combinations,1,151151
Manhattan Institute,2010,emer-,1,151151
Manhattan Institute,2010,gency,1,151151
Manhattan Institute,2010,connect,6,151151
Manhattan Institute,2010,sequentially,1,151151
Manhattan Institute,2010,reiterated,2,151151
Manhattan Institute,2010,just-in-time,1,151151
Manhattan Institute,2010,intensify,1,151151
Manhattan Institute,2010,fuel-security,2,151151
Manhattan Institute,2010,worsen,7,151151
Manhattan Institute,2010,pleas,1,151151
Manhattan Institute,2010,brownouts,1,151151
Manhattan Institute,2010,shed-,1,151151
Manhattan Institute,2010,ding,2,151151
Manhattan Institute,2010,adequate,2,151151
Manhattan Institute,2010,assure,4,151151
Manhattan Institute,2010,everett,1,151151
Manhattan Institute,2010,cargo,1,151151
Manhattan Institute,2010,unloaded,1,151151
Manhattan Institute,2010,yamal,1,151151
Manhattan Institute,2010,russia,4,151151
Manhattan Institute,2010,renovate,2,151151
Manhattan Institute,2010,doubt,3,151151
Manhattan Institute,2010,pos-,2,151151
Manhattan Institute,2010,sibilities,2,151151
Manhattan Institute,2010,repairing,3,151151
Manhattan Institute,2010,switching,7,151151
Manhattan Institute,2010,restric-,1,151151
Manhattan Institute,2010,converting,3,151151
Manhattan Institute,2010,grids,1,151151
Manhattan Institute,2010,sum,10,151151
Manhattan Institute,2010,halted,2,151151
Manhattan Institute,2010,sur-,5,151151
Manhattan Institute,2010,rounding,1,151151
Manhattan Institute,2010,phases,1,151151
Manhattan Institute,2010,dra-,2,151151
Manhattan Institute,2010,matic,2,151151
Manhattan Institute,2010,requir-,1,151151
Manhattan Institute,2010,retrofitted,1,151151
Manhattan Institute,2010,ceedingly,1,151151
Manhattan Institute,2010,switched,1,151151
Manhattan Institute,2010,heating-oil,1,151151
Manhattan Institute,2010,barrels,3,151151
Manhattan Institute,2010,conversions,3,151151
Manhattan Institute,2010,inad-,1,151151
Manhattan Institute,2010,equate,1,151151
Manhattan Institute,2010,choos-,1,151151
Manhattan Institute,2010,edf,2,151151
Manhattan Institute,2010,comment,4,151151
Manhattan Institute,2010,burned,4,151151
Manhattan Institute,2010,surged,1,151151
Manhattan Institute,2010,spikes,4,151151
Manhattan Institute,2010,christmas,2,151151
Manhattan Institute,2010,gates,3,151151
Manhattan Institute,2010,sequently,2,151151
Manhattan Institute,2010,netl,2,151151
Manhattan Institute,2010,non-hydro,1,151151
Manhattan Institute,2010,constrained,3,151151
Manhattan Institute,2010,imported,2,151151
Manhattan Institute,2010,infer,1,151151
Manhattan Institute,2010,wasn,2,151151
Manhattan Institute,2010,coordinates,1,151151
Manhattan Institute,2010,dispatchable,1,151151
Manhattan Institute,2010,dispatched,1,151151
Manhattan Institute,2010,staunch,1,151151
Manhattan Institute,2010,landowners,1,151151
Manhattan Institute,2010,apex,2,151151
Manhattan Institute,2010,wind-energy,1,151151
Manhattan Institute,2010,developer,1,151151
Manhattan Institute,2010,plication,2,151151
Manhattan Institute,2010,galloo,1,151151
Manhattan Institute,2010,enthusiasm,1,151151
Manhattan Institute,2010,fierce,2,151151
Manhattan Institute,2010,massa-,2,151151
Manhattan Institute,2010,chusetts,2,151151
Manhattan Institute,2010,contentious,1,151151
Manhattan Institute,2010,decade-long,1,151151
Manhattan Institute,2010,scuttled,1,151151
Manhattan Institute,2010,quebec,1,151151
Manhattan Institute,2010,sumers,1,151151
Manhattan Institute,2010,mountains,1,151151
Manhattan Institute,2010,unanimous,2,151151
Manhattan Institute,2010,pumps,10,151151
Manhattan Institute,2010,heat-pump,1,151151
Manhattan Institute,2010,conditioners,1,151151
Manhattan Institute,2010,spontaneous,1,151151
Manhattan Institute,2010,warm,2,151151
Manhattan Institute,2010,absorbing,1,151151
Manhattan Institute,2010,releas-,1,151151
Manhattan Institute,2010,tem-,1,151151
Manhattan Institute,2010,peratures,1,151151
Manhattan Institute,2010,freezing,1,151151
Manhattan Institute,2010,nyserda,6,151151
Manhattan Institute,2010,users,15,151151
Manhattan Institute,2010,gas-fueled,1,151151
Manhattan Institute,2010,payback,1,151151
Manhattan Institute,2010,nypa,2,151151
Manhattan Institute,2010,taxpayer,4,151151
Manhattan Institute,2010,low-to-moder-,1,151151
Manhattan Institute,2010,ate-income,1,151151
Manhattan Institute,2010,wait-listed,1,151151
Manhattan Institute,2010,retrofit,1,151151
Manhattan Institute,2010,non-gas,1,151151
Manhattan Institute,2010,venting,2,151151
Manhattan Institute,2010,business-,2,151151
Manhattan Institute,2010,burning,2,151151
Manhattan Institute,2010,proj-,2,151151
Manhattan Institute,2010,tramples,1,151151
Manhattan Institute,2010,reintroduced,1,151151
Manhattan Institute,2010,sen,1,151151
Manhattan Institute,2010,barrasso,3,151151
Manhattan Institute,2010,abused,2,151151
Manhattan Institute,2010,hindering,2,151151
Manhattan Institute,2010,directs,3,151151
Manhattan Institute,2010,vet,2,151151
Manhattan Institute,2010,denounced,1,151151
Manhattan Institute,2010,overreach,1,151151
Manhattan Institute,2010,green-,2,151151
Manhattan Institute,2010,trample,1,151151
Manhattan Institute,2010,polluting,1,151151
Manhattan Institute,2010,expediting,1,151151
Manhattan Institute,2010,permit-,3,151151
Manhattan Institute,2010,ting,2,151151
Manhattan Institute,2010,tablish,1,151151
Manhattan Institute,2010,timely,4,151151
Manhattan Institute,2010,cer-,1,151151
Manhattan Institute,2010,tifications,1,151151
Manhattan Institute,2010,abide,1,151151
Manhattan Institute,2010,congres-,1,151151
Manhattan Institute,2010,sional,2,151151
Manhattan Institute,2010,impair,1,151151
Manhattan Institute,2010,subordinate,1,151151
Manhattan Institute,2010,telling,3,151151
Manhattan Institute,2010,curtailing,2,151151
Manhattan Institute,2010,inflict,1,151151
Manhattan Institute,2010,repeated,3,151151
Manhattan Institute,2010,res-,3,151151
Manhattan Institute,2010,idential,1,151151
Manhattan Institute,2010,counter,2,151151
Manhattan Institute,2010,consumes,2,151151
Manhattan Institute,2010,trails,2,151151
Manhattan Institute,2010,consumerenergyalliance,2,151151
Manhattan Institute,2010,kate,1,151151
Manhattan Institute,2010,riles,1,151151
Manhattan Institute,2010,ventures,5,151151
Manhattan Institute,2010,zambito,2,151151
Manhattan Institute,2010,riverkeeper,1,151151
Manhattan Institute,2010,pledges,2,151151
Manhattan Institute,2010,lohud,1,151151
Manhattan Institute,2010,deactivation,1,151151
Manhattan Institute,2010,akiko,2,151151
Manhattan Institute,2010,matsuda,2,151151
Manhattan Institute,2010,rockland,6,151151
Manhattan Institute,2010,notice,4,151151
Manhattan Institute,2010,colin,1,151151
Manhattan Institute,2010,serreze,1,151151
Manhattan Institute,2010,masslive,1,151151
Manhattan Institute,2010,reaches,2,151151
Manhattan Institute,2010,plea,1,151151
Manhattan Institute,2010,arrest,3,151151
Manhattan Institute,2010,sisk,1,151151
Manhattan Institute,2010,upends,1,151151
Manhattan Institute,2010,barbash,1,151151
Manhattan Institute,2010,allyson,1,151151
Manhattan Institute,2010,juliet,1,151151
Manhattan Institute,2010,eilperin,1,151151
Manhattan Institute,2010,inconvenient,1,151151
Manhattan Institute,2010,karenna,1,151151
Manhattan Institute,2010,gore,1,151151
Manhattan Institute,2010,globe,3,151151
Manhattan Institute,2010,levenson,1,151151
Manhattan Institute,2010,trespassing,1,151151
Manhattan Institute,2010,spares,1,151151
Manhattan Institute,2010,enbridge,1,151151
Manhattan Institute,2010,charlie,1,151151
Manhattan Institute,2010,passut,1,151151
Manhattan Institute,2010,advances,2,151151
Manhattan Institute,2010,brady,1,151151
Manhattan Institute,2010,alexa,2,151151
Manhattan Institute,2010,shasteen,2,151151
Manhattan Institute,2010,denials,2,151151
Manhattan Institute,2010,pacific,1,151151
Manhattan Institute,2010,terminals,1,151151
Manhattan Institute,2010,precedent,1,151151
Manhattan Institute,2010,waterway,1,151151
Manhattan Institute,2010,martenlaw,1,151151
Manhattan Institute,2010,insideepa,1,151151
Manhattan Institute,2010,highlighting,2,151151
Manhattan Institute,2010,deq,1,151151
Manhattan Institute,2010,presses,4,151151
Manhattan Institute,2010,fallon,1,151151
Manhattan Institute,2010,makin,1,151151
Manhattan Institute,2010,rejects,3,151151
Manhattan Institute,2010,transco,1,151151
Manhattan Institute,2010,nese,1,151151
Manhattan Institute,2010,berkman,1,151151
Manhattan Institute,2010,millennium,1,151151
Manhattan Institute,2010,nick,1,151151
Manhattan Institute,2010,snow,1,151151
Manhattan Institute,2010,nysdec,1,151151
Manhattan Institute,2010,darrell,1,151151
Manhattan Institute,2010,proctor,1,151151
Manhattan Institute,2010,powermag,1,151151
Manhattan Institute,2010,constitutionpipeline,2,151151
Manhattan Institute,2010,ong,1,151151
Manhattan Institute,2010,lets,1,151151
Manhattan Institute,2010,nrdc,3,151151
Manhattan Institute,2010,kallanishenergy,1,151151
Manhattan Institute,2010,rehearing,1,151151
Manhattan Institute,2010,vacates,1,151151
Manhattan Institute,2010,lexology,1,151151
Manhattan Institute,2010,natgas,1,151151
Manhattan Institute,2010,predicted,4,151151
