source,decade,term,count,tokens,per10k
Cato Institute,2010s,morning,3,72615,0.413
Cato Institute,2010s,minneapolis,1,72615,0.138
Cato Institute,2010s,tribune,1,72615,0.138
Cato Institute,2010s,burlington,1,72615,0.138
Cato Institute,2010s,oregonian,1,72615,0.138
Cato Institute,2010s,portland,1,72615,0.138
Cato Institute,2010s,santa,5,72615,0.689
Cato Institute,2010s,barbara,2,72615,0.275
Cato Institute,2010s,charlotte,2,72615,0.275
Cato Institute,2010s,baton,1,72615,0.138
Cato Institute,2010s,rouge,1,72615,0.138
Cato Institute,2010s,lexington,1,72615,0.138
Cato Institute,2010s,herald-leader,1,72615,0.138
Cato Institute,2010s,expan-,1,72615,0.138
Cato Institute,2010s,ded,1,72615,0.138
Cato Institute,2010s,talks,3,72615,0.413
Cato Institute,2010s,indica-,2,72615,0.275
Cato Institute,2010s,announced,3,72615,0.413
Cato Institute,2010s,two-year,1,72615,0.138
Cato Institute,2010s,freeze,2,72615,0.275
Cato Institute,2010s,directed,2,72615,0.275
Cato Institute,2010s,dorn,4,72615,0.551
Cato Institute,2010s,drew,2,72615,0.275
Cato Institute,2010s,standing-room-,1,72615,0.138
Cato Institute,2010s,poole,3,72615,0.413
Cato Institute,2010s,jerry,4,72615,0.551
Cato Institute,2010s,jordan,2,72615,0.275
Cato Institute,2010s,mickey,1,72615,0.138
Cato Institute,2010s,driscoll,3,72615,0.413
Cato Institute,2010s,reception,2,72615,0.275
Cato Institute,2010s,manuel,1,72615,0.138
Cato Institute,2010s,nchez,1,72615,0.138
Cato Institute,2010s,chatted,1,72615,0.138
Cato Institute,2010s,anastasia,1,72615,0.138
Cato Institute,2010s,grady,1,72615,0.138
Cato Institute,2010s,americas,1,72615,0.138
Cato Institute,2010s,generalized,3,72615,0.413
Cato Institute,2010s,inclusion,2,72615,0.275
Cato Institute,2010s,laying,3,72615,0.413
Cato Institute,2010s,teachers,1,72615,0.138
Cato Institute,2010s,andrew,4,72615,0.551
Cato Institute,2010s,coulson,4,72615,0.551
Cato Institute,2010s,neal,4,72615,0.551
Cato Institute,2010s,mccluskey,4,72615,0.551
Cato Institute,2010s,associate,15,72615,2.066
Cato Institute,2010s,appearances,3,72615,0.413
Cato Institute,2010s,folly,2,72615,0.275
Cato Institute,2010s,debunk-,1,72615,0.138
Cato Institute,2010s,masquerading,1,72615,0.138
Cato Institute,2010s,schaeffer,4,72615,0.551
Cato Institute,2010s,often-obfuscated,1,72615,0.138
Cato Institute,2010s,metro,2,72615,0.275
Cato Institute,2010s,pupil,1,72615,0.138
Cato Institute,2010s,cially,1,72615,0.138
Cato Institute,2010s,signs,2,72615,0.275
Cato Institute,2010s,coauthored,1,72615,0.138
Cato Institute,2010s,defend-,1,72615,0.138
Cato Institute,2010s,cred-,2,72615,0.275
Cato Institute,2010s,standing-room-only,1,72615,0.138
Cato Institute,2010s,restrictive,4,72615,0.551
Cato Institute,2010s,prevented,1,72615,0.138
Cato Institute,2010s,asset-price,1,72615,0.138
Cato Institute,2010s,bubble,1,72615,0.138
Cato Institute,2010s,cleveland,1,72615,0.138
Cato Institute,2010s,carmen,1,72615,0.138
Cato Institute,2010s,reinhart,1,72615,0.138
Cato Institute,2010s,coauthor,1,72615,0.138
Cato Institute,2010s,rogoff,1,72615,0.138
Cato Institute,2010s,tavlas,1,72615,0.138
Cato Institute,2010s,alliance,1,72615,0.138
Cato Institute,2010s,motto,1,72615,0.138
Cato Institute,2010s,jefferson,1,72615,0.138
Cato Institute,2010s,preble,7,72615,0.964
Cato Institute,2010s,riyadh,1,72615,0.138
Cato Institute,2010s,disastrous,2,72615,0.275
Cato Institute,2010s,attrition,1,72615,0.138
Cato Institute,2010s,afghanistan,3,72615,0.413
Cato Institute,2010s,sparked,1,72615,0.138
Cato Institute,2010s,dana,1,72615,0.138
Cato Institute,2010s,rohrabacher,1,72615,0.138
Cato Institute,2010s,r-ca,2,72615,0.275
Cato Institute,2010s,mcclintock,1,72615,0.138
Cato Institute,2010s,home-,2,72615,0.275
Cato Institute,2010s,overseas,1,72615,0.138
Cato Institute,2010s,reportbrings,1,72615,0.138
Cato Institute,2010s,copublished,2,72615,0.275
Cato Institute,2010s,edi-,1,72615,0.138
Cato Institute,2010s,setback,1,72615,0.138
Cato Institute,2010s,score,1,72615,0.138
Cato Institute,2010s,rankings,2,72615,0.275
Cato Institute,2010s,dat-,1,72615,0.138
Cato Institute,2010s,recorded,4,72615,0.551
Cato Institute,2010s,retains,1,72615,0.138
Cato Institute,2010s,rating,1,72615,0.138
Cato Institute,2010s,singapore,1,72615,0.138
Cato Institute,2010s,mauritius,1,72615,0.138
Cato Institute,2010s,akbar,2,72615,0.275
Cato Institute,2010s,ganji,4,72615,0.551
Cato Institute,2010s,massoumeh,1,72615,0.138
Cato Institute,2010s,shafii,1,72615,0.138
Cato Institute,2010s,celebrates,1,72615,0.138
Cato Institute,2010s,award,2,72615,0.275
Cato Institute,2010s,nized,1,72615,0.138
Cato Institute,2010s,gala,1,72615,0.138
Cato Institute,2010s,dinner,1,72615,0.138
Cato Institute,2010s,ceremony,2,72615,0.275
Cato Institute,2010s,hosted,1,72615,0.138
Cato Institute,2010s,evening,2,72615,0.275
Cato Institute,2010s,keynote,3,72615,0.413
Cato Institute,2010s,explicating,1,72615,0.138
Cato Institute,2010s,baseball,3,72615,0.413
Cato Institute,2010s,speaking,5,72615,0.689
Cato Institute,2010s,thanked,1,72615,0.138
Cato Institute,2010s,toiled,1,72615,0.138
Cato Institute,2010s,crusaders,1,72615,0.138
Cato Institute,2010s,awarding,1,72615,0.138
Cato Institute,2010s,honor,1,72615,0.138
Cato Institute,2010s,champion,1,72615,0.138
Cato Institute,2010s,recipient,1,72615,0.138
Cato Institute,2010s,iranian,1,72615,0.138
Cato Institute,2010s,tehran,1,72615,0.138
Cato Institute,2010s,prison,3,72615,0.413
Cato Institute,2010s,advocating,2,72615,0.275
Cato Institute,2010s,exposing,1,72615,0.138
Cato Institute,2010s,assassination,1,72615,0.138
Cato Institute,2010s,theocratic,1,72615,0.138
Cato Institute,2010s,promot-,1,72615,0.138
Cato Institute,2010s,prosperity,9,72615,1.239
Cato Institute,2010s,prop,6,72615,0.826
Cato Institute,2010s,stiefel,1,72615,0.138
Cato Institute,2010s,counter,3,72615,0.413
Cato Institute,2010s,protectionist,2,72615,0.275
Cato Institute,2010s,impulses,1,72615,0.138
Cato Institute,2010s,speak-,2,72615,0.275
Cato Institute,2010s,tour,1,72615,0.138
Cato Institute,2010s,mad,2,72615,0.275
Cato Institute,2010s,civic,3,72615,0.413
Cato Institute,2010s,professional,2,72615,0.275
Cato Institute,2010s,miami,1,72615,0.138
Cato Institute,2010s,nashville,1,72615,0.138
Cato Institute,2010s,denver,1,72615,0.138
Cato Institute,2010s,diego,1,72615,0.138
Cato Institute,2010s,nafta,1,72615,0.138
Cato Institute,2010s,c-span,1,72615,0.138
Cato Institute,2010s,briefing,5,72615,0.689
Cato Institute,2010s,manufacturing,24,72615,3.305
Cato Institute,2010s,discord,1,72615,0.138
Cato Institute,2010s,tensions,1,72615,0.138
Cato Institute,2010s,multilateral,1,72615,0.138
Cato Institute,2010s,unilateral,1,72615,0.138
Cato Institute,2010s,squez,3,72615,0.413
Cato Institute,2010s,glo-,1,72615,0.138
Cato Institute,2010s,bal,1,72615,0.138
Cato Institute,2010s,greets,2,72615,0.275
Cato Institute,2010s,margaret,2,72615,0.275
Cato Institute,2010s,thatcher,1,72615,0.138
Cato Institute,2010s,malou,3,72615,0.413
Cato Institute,2010s,doug,3,72615,0.413
Cato Institute,2010s,bandow,3,72615,0.413
Cato Institute,2010s,afghan,1,72615,0.138
Cato Institute,2010s,kabul,1,72615,0.138
Cato Institute,2010s,qargha,1,72615,0.138
Cato Institute,2010s,lake,1,72615,0.138
Cato Institute,2010s,granddaughter,1,72615,0.138
Cato Institute,2010s,introductory,3,72615,0.413
Cato Institute,2010s,remarks,2,72615,0.275
Cato Institute,2010s,military-industrial,1,72615,0.138
Cato Institute,2010s,eisenhower's,1,72615,0.138
Cato Institute,2010s,farewell,1,72615,0.138
Cato Institute,2010s,cam-,1,72615,0.138
Cato Institute,2010s,paign,1,72615,0.138
Cato Institute,2010s,multimedia,7,72615,0.964
Cato Institute,2010s,bioethics,1,72615,0.138
Cato Institute,2010s,sci-,2,72615,0.275
Cato Institute,2010s,ence,3,72615,0.413
Cato Institute,2010s,liberat-,1,72615,0.138
Cato Institute,2010s,intensify,1,72615,0.138
Cato Institute,2010s,recruit,1,72615,0.138
Cato Institute,2010s,affiliate,1,72615,0.138
Cato Institute,2010s,strengthening,2,72615,0.275
Cato Institute,2010s,reputation,1,72615,0.138
Cato Institute,2010s,marred,1,72615,0.138
Cato Institute,2010s,contained,3,72615,0.413
Cato Institute,2010s,setbacks,1,72615,0.138
Cato Institute,2010s,mitted,1,72615,0.138
Cato Institute,2010s,defended,2,72615,0.275
Cato Institute,2010s,childs,1,72615,0.138
Cato Institute,2010s,yeager,2,72615,0.275
Cato Institute,2010s,upgraded,1,72615,0.138
Cato Institute,2010s,addi-,2,72615,0.275
Cato Institute,2010s,kristina,1,72615,0.138
Cato Institute,2010s,erickson,4,72615,0.551
Cato Institute,2010s,topping,1,72615,0.138
Cato Institute,2010s,signing,1,72615,0.138
Cato Institute,2010s,beam,1,72615,0.138
Cato Institute,2010s,atop,1,72615,0.138
Cato Institute,2010s,lord,1,72615,0.138
Cato Institute,2010s,acton,1,72615,0.138
Cato Institute,2010s,seminar,3,72615,0.413
Cato Institute,2010s,naples,2,72615,0.275
Cato Institute,2010s,re-,3,72615,0.413
Cato Institute,2010s,accessed,2,72615,0.275
Cato Institute,2010s,integrating,1,72615,0.138
Cato Institute,2010s,nologies,2,72615,0.275
Cato Institute,2010s,anticipated,1,72615,0.138
Cato Institute,2010s,downloads,3,72615,0.413
Cato Institute,2010s,cato-published,1,72615,0.138
Cato Institute,2010s,stud-,1,72615,0.138
Cato Institute,2010s,ies,2,72615,0.275
Cato Institute,2010s,twice,1,72615,0.138
Cato Institute,2010s,viewers,2,72615,0.275
Cato Institute,2010s,exemplifies,1,72615,0.138
Cato Institute,2010s,merging,1,72615,0.138
Cato Institute,2010s,formats,2,72615,0.275
Cato Institute,2010s,editorials,1,72615,0.138
Cato Institute,2010s,posts,2,72615,0.275
Cato Institute,2010s,tele-,1,72615,0.138
Cato Institute,2010s,interviews,1,72615,0.138
Cato Institute,2010s,coordinated,1,72615,0.138
Cato Institute,2010s,combining,1,72615,0.138
Cato Institute,2010s,aware-,1,72615,0.138
Cato Institute,2010s,ness,8,72615,1.102
Cato Institute,2010s,underscores,1,72615,0.138
Cato Institute,2010s,discourse,1,72615,0.138
Cato Institute,2010s,shrill,1,72615,0.138
Cato Institute,2010s,unproductive,2,72615,0.275
Cato Institute,2010s,integrity,1,72615,0.138
Cato Institute,2010s,attract,1,72615,0.138
Cato Institute,2010s,vis-,1,72615,0.138
Cato Institute,2010s,custom-,1,72615,0.138
Cato Institute,2010s,audio,1,72615,0.138
Cato Institute,2010s,archive,1,72615,0.138
Cato Institute,2010s,twitter,1,72615,0.138
Cato Institute,2010s,networking,1,72615,0.138
Cato Institute,2010s,giants,1,72615,0.138
Cato Institute,2010s,channel,2,72615,0.275
Cato Institute,2010s,containing,1,72615,0.138
Cato Institute,2010s,videos,4,72615,0.551
Cato Institute,2010s,prominence,1,72615,0.138
Cato Institute,2010s,user,1,72615,0.138
Cato Institute,2010s,most-sub-,1,72615,0.138
Cato Institute,2010s,scribed-to,1,72615,0.138
Cato Institute,2010s,unbound,3,72615,0.413
Cato Institute,2010s,acclaimed,3,72615,0.413
Cato Institute,2010s,addressing,2,72615,0.275
Cato Institute,2010s,compelling,3,72615,0.413
Cato Institute,2010s,spectives,1,72615,0.138
Cato Institute,2010s,discussions,1,72615,0.138
Cato Institute,2010s,discrimination,1,72615,0.138
Cato Institute,2010s,darwin,1,72615,0.138
Cato Institute,2010s,itics,1,72615,0.138
Cato Institute,2010s,devices,3,72615,0.413
Cato Institute,2010s,continual,1,72615,0.138
Cato Institute,2010s,increasing-,1,72615,0.138
Cato Institute,2010s,droid,1,72615,0.138
Cato Institute,2010s,phones,1,72615,0.138
Cato Institute,2010s,iphones,1,72615,0.138
Cato Institute,2010s,ipads,1,72615,0.138
Cato Institute,2010s,blackberries,1,72615,0.138
Cato Institute,2010s,computers,1,72615,0.138
Cato Institute,2010s,spe-,1,72615,0.138
Cato Institute,2010s,cific,1,72615,0.138
Cato Institute,2010s,applications,2,72615,0.275
Cato Institute,2010s,intensified,2,72615,0.275
Cato Institute,2010s,iphone,1,72615,0.138
Cato Institute,2010s,ipad,1,72615,0.138
Cato Institute,2010s,downloaded,5,72615,0.689
Cato Institute,2010s,listed,3,72615,0.413
Cato Institute,2010s,apps,1,72615,0.138
Cato Institute,2010s,junkies,1,72615,0.138
Cato Institute,2010s,e-books,2,72615,0.275
Cato Institute,2010s,e-book,2,72615,0.275
Cato Institute,2010s,editions,3,72615,0.413
Cato Institute,2010s,r-ky,1,72615,0.138
Cato Institute,2010s,benefactor,1,72615,0.138
Cato Institute,2010s,summit,1,72615,0.138
Cato Institute,2010s,accom-,2,72615,0.275
Cato Institute,2010s,plishing,1,72615,0.138
Cato Institute,2010s,redesigned,1,72615,0.138
Cato Institute,2010s,postings,2,72615,0.275
Cato Institute,2010s,downsizing,1,72615,0.138
Cato Institute,2010s,podcasts,4,72615,0.551
Cato Institute,2010s,podcast,1,72615,0.138
Cato Institute,2010s,listeners,1,72615,0.138
Cato Institute,2010s,speakers,2,72615,0.275
Cato Institute,2010s,itunes,1,72615,0.138
Cato Institute,2010s,rss,1,72615,0.138
Cato Institute,2010s,feeds,1,72615,0.138
Cato Institute,2010s,programming,3,72615,0.413
Cato Institute,2010s,corresponding,1,72615,0.138
Cato Institute,2010s,posted,2,72615,0.275
Cato Institute,2010s,weekly,3,72615,0.413
Cato Institute,2010s,dispatch,2,72615,0.275
Cato Institute,2010s,homepage,2,72615,0.275
Cato Institute,2010s,headlines,1,72615,0.138
Cato Institute,2010s,campus,1,72615,0.138
Cato Institute,2010s,connecting,1,72615,0.138
Cato Institute,2010s,catooncampus,2,72615,0.275
Cato Institute,2010s,autonomous,6,72615,0.826
Cato Institute,2010s,bridge,1,72615,0.138
Cato Institute,2010s,coordinate,1,72615,0.138
Cato Institute,2010s,worldwide,3,72615,0.413
Cato Institute,2010s,broadcast,1,72615,0.138
Cato Institute,2010s,newscasts,1,72615,0.138
Cato Institute,2010s,neill,1,72615,0.138
Cato Institute,2010s,execu-,2,72615,0.275
Cato Institute,2010s,prohibition,70,72615,9.64
Cato Institute,2010s,lynch,6,72615,0.826
Cato Institute,2010s,rittgers,3,72615,0.413
Cato Institute,2010s,cassilly,1,72615,0.138
Cato Institute,2010s,harford,1,72615,0.138
Cato Institute,2010s,maryland,14,72615,1.928
Cato Institute,2010s,recording,1,72615,0.138
Cato Institute,2010s,internships,1,72615,0.138
Cato Institute,2010s,lectures,3,72615,0.413
Cato Institute,2010s,newsletters,1,72615,0.138
Cato Institute,2010s,on-cam-,1,72615,0.138
Cato Institute,2010s,pus,1,72615,0.138
Cato Institute,2010s,internship,1,72615,0.138
Cato Institute,2010s,forums,1,72615,0.138
Cato Institute,2010s,conferences,5,72615,0.689
Cato Institute,2010s,attended,3,72615,0.413
Cato Institute,2010s,audience,3,72615,0.413
Cato Institute,2010s,double-digit,1,72615,0.138
Cato Institute,2010s,pod-,1,72615,0.138
Cato Institute,2010s,totals,3,72615,0.413
Cato Institute,2010s,presentations,2,72615,0.275
Cato Institute,2010s,presenters,1,72615,0.138
Cato Institute,2010s,msnbc,1,72615,0.138
Cato Institute,2010s,joe,2,72615,0.275
Cato Institute,2010s,scarborough,1,72615,0.138
Cato Institute,2010s,barney,2,72615,0.275
Cato Institute,2010s,d-ma,1,72615,0.138
Cato Institute,2010s,hannan,1,72615,0.138
Cato Institute,2010s,serfdom,1,72615,0.138
Cato Institute,2010s,jon,5,72615,0.689
Cato Institute,2010s,hilsenrath,1,72615,0.138
Cato Institute,2010s,sensenbrenner,2,72615,0.275
Cato Institute,2010s,r-wi,2,72615,0.275
Cato Institute,2010s,simeon,1,72615,0.138
Cato Institute,2010s,djankov,1,72615,0.138
Cato Institute,2010s,bulgaria,1,72615,0.138
Cato Institute,2010s,counterterrorism,3,72615,0.413
Cato Institute,2010s,coordinator,10,72615,1.377
Cato Institute,2010s,reunion,1,72615,0.138
Cato Institute,2010s,helen,2,72615,0.275
Cato Institute,2010s,whalen-cohen,1,72615,0.138
Cato Institute,2010s,banko,1,72615,0.138
Cato Institute,2010s,dafina,1,72615,0.138
Cato Institute,2010s,mulaj,1,72615,0.138
Cato Institute,2010s,amy,2,72615,0.275
Cato Institute,2010s,joy,1,72615,0.138
Cato Institute,2010s,mandler,2,72615,0.275
Cato Institute,2010s,saria,2,72615,0.275
Cato Institute,2010s,sheikh,2,72615,0.275
Cato Institute,2010s,alumni,1,72615,0.138
Cato Institute,2010s,wintergarden,1,72615,0.138
Cato Institute,2010s,seminars,2,72615,0.275
Cato Institute,2010s,rourke,3,72615,0.413
Cato Institute,2010s,mcwhorter,1,72615,0.138
Cato Institute,2010s,tucker,4,72615,0.551
Cato Institute,2010s,carlson,3,72615,0.413
Cato Institute,2010s,week-long,1,72615,0.138
Cato Institute,2010s,immersion,1,72615,0.138
Cato Institute,2010s,threats,4,72615,0.551
Cato Institute,2010s,unchecked,1,72615,0.138
Cato Institute,2010s,briefings,2,72615,0.275
Cato Institute,2010s,reps,1,72615,0.138
Cato Institute,2010s,jeff,2,72615,0.275
Cato Institute,2010s,flake,2,72615,0.275
Cato Institute,2010s,r-az,2,72615,0.275
Cato Institute,2010s,rob,1,72615,0.138
Cato Institute,2010s,bishop,2,72615,0.275
Cato Institute,2010s,nuclear,9,72615,1.239
Cato Institute,2010s,weapons,2,72615,0.275
Cato Institute,2010s,readership,1,72615,0.138
Cato Institute,2010s,printed,5,72615,0.689
Cato Institute,2010s,libraries,1,72615,0.138
Cato Institute,2010s,print,3,72615,0.413
Cato Institute,2010s,edition,1,72615,0.138
Cato Institute,2010s,featuring,1,72615,0.138
Cato Institute,2010s,emphasized,1,72615,0.138
Cato Institute,2010s,limited-government,1,72615,0.138
Cato Institute,2010s,reportand,1,72615,0.138
Cato Institute,2010s,rigorous,4,72615,0.551
Cato Institute,2010s,darfur,1,72615,0.138
Cato Institute,2010s,biennial,2,72615,0.275
Cato Institute,2010s,governors,8,72615,1.102
Cato Institute,2010s,violence,1,72615,0.138
Cato Institute,2010s,lawlessness,1,72615,0.138
Cato Institute,2010s,mow,1,72615,0.138
Cato Institute,2010s,rick,1,72615,0.138
Cato Institute,2010s,luncheon,1,72615,0.138
Cato Institute,2010s,summarizing,1,72615,0.138
Cato Institute,2010s,reforming,2,72615,0.275
Cato Institute,2010s,boosting,2,72615,0.275
Cato Institute,2010s,timothy,7,72615,0.964
Cato Institute,2010s,sandefur,3,72615,0.413
Cato Institute,2010s,thoughtful,1,72615,0.138
Cato Institute,2010s,destroyed,1,72615,0.138
Cato Institute,2010s,nonlawyers,1,72615,0.138
Cato Institute,2010s,philosophical,10,72615,1.377
Cato Institute,2010s,predispositions,1,72615,0.138
Cato Institute,2010s,mellor,1,72615,0.138
Cato Institute,2010s,superpowers,1,72615,0.138
Cato Institute,2010s,sieff,1,72615,0.138
Cato Institute,2010s,researched,1,72615,0.138
Cato Institute,2010s,pulls,2,72615,0.275
Cato Institute,2010s,pieces,1,72615,0.138
Cato Institute,2010s,critically,2,72615,0.275
Cato Institute,2010s,stefan,1,72615,0.138
Cato Institute,2010s,halper,1,72615,0.138
Cato Institute,2010s,centre,3,72615,0.413
Cato Institute,2010s,terrorizing,1,72615,0.138
Cato Institute,2010s,ourselves,4,72615,0.551
Cato Institute,2010s,jim,6,72615,0.826
Cato Institute,2010s,outlooks,1,72615,0.138
Cato Institute,2010s,collect-,1,72615,0.138
Cato Institute,2010s,clearest,1,72615,0.138
Cato Institute,2010s,pene-,1,72615,0.138
Cato Institute,2010s,trating,1,72615,0.138
Cato Institute,2010s,defending,2,72615,0.275
Cato Institute,2010s,fallows,1,72615,0.138
Cato Institute,2010s,corre-,1,72615,0.138
Cato Institute,2010s,spondent,1,72615,0.138
Cato Institute,2010s,atlantic,2,72615,0.275
Cato Institute,2010s,decries,1,72615,0.138
Cato Institute,2010s,progres-,1,72615,0.138
Cato Institute,2010s,sive,2,72615,0.275
Cato Institute,2010s,giant,1,72615,0.138
Cato Institute,2010s,soaring,1,72615,0.138
Cato Institute,2010s,deficits,8,72615,1.102
Cato Institute,2010s,par-,2,72615,0.275
Cato Institute,2010s,tarnished,1,72615,0.138
Cato Institute,2010s,shrewdly,1,72615,0.138
Cato Institute,2010s,analyzes,1,72615,0.138
Cato Institute,2010s,publishers,1,72615,0.138
Cato Institute,2010s,septem-,1,72615,0.138
Cato Institute,2010s,analyze,1,72615,0.138
Cato Institute,2010s,gwartney,2,72615,0.275
Cato Institute,2010s,joshua,1,72615,0.138
Cato Institute,2010s,lawson,1,72615,0.138
Cato Institute,2010s,abundantly,1,72615,0.138
Cato Institute,2010s,freer,1,72615,0.138
Cato Institute,2010s,richer,4,72615,0.551
Cato Institute,2010s,journey,1,72615,0.138
Cato Institute,2010s,poorest,1,72615,0.138
Cato Institute,2010s,tooley,2,72615,0.275
Cato Institute,2010s,atlas,1,72615,0.138
Cato Institute,2010s,sir,1,72615,0.138
Cato Institute,2010s,antony,1,72615,0.138
Cato Institute,2010s,memorial,1,72615,0.138
Cato Institute,2010s,brandi,1,72615,0.138
Cato Institute,2010s,dunn,3,72615,0.413
Cato Institute,2010s,criminal,21,72615,2.892
Cato Institute,2010s,olson,2,72615,0.275
Cato Institute,2010s,rachel,2,72615,0.275
Cato Institute,2010s,venezia,1,72615,0.138
Cato Institute,2010s,swaminathan,2,72615,0.275
Cato Institute,2010s,anklesaria,1,72615,0.138
Cato Institute,2010s,aiyar,2,72615,0.275
Cato Institute,2010s,gabriela,1,72615,0.138
Cato Institute,2010s,calder,1,72615,0.138
Cato Institute,2010s,burgos,1,72615,0.138
Cato Institute,2010s,elcato,1,72615,0.138
Cato Institute,2010s,carlos,3,72615,0.413
Cato Institute,2010s,hidalgo,2,72615,0.275
Cato Institute,2010s,andrei,2,72615,0.275
Cato Institute,2010s,illarionov,2,72615,0.275
Cato Institute,2010s,inna,1,72615,0.138
Cato Institute,2010s,konopleva,1,72615,0.138
Cato Institute,2010s,tanja,1,72615,0.138
Cato Institute,2010s,stumberger,1,72615,0.138
Cato Institute,2010s,tat,1,72615,0.138
Cato Institute,2010s,douglas,1,72615,0.138
Cato Institute,2010s,petersen,1,72615,0.138
Cato Institute,2010s,galen,2,72615,0.275
Cato Institute,2010s,carpenter,2,72615,0.275
Cato Institute,2010s,logan,2,72615,0.275
Cato Institute,2010s,harrison,3,72615,0.413
Cato Institute,2010s,moar,1,72615,0.138
Cato Institute,2010s,manager,14,72615,1.928
Cato Institute,2010s,zakaib,1,72615,0.138
Cato Institute,2010s,fa,3,72615,0.413
Cato Institute,2010s,brandon,1,72615,0.138
Cato Institute,2010s,caitlyn,1,72615,0.138
Cato Institute,2010s,korb,1,72615,0.138
Cato Institute,2010s,relations,5,72615,0.689
Cato Institute,2010s,renz,1,72615,0.138
Cato Institute,2010s,angela,1,72615,0.138
Cato Institute,2010s,meinan,1,72615,0.138
Cato Institute,2010s,goto,1,72615,0.138
Cato Institute,2010s,jacob,2,72615,0.275
Cato Institute,2010s,shmukler,1,72615,0.138
Cato Institute,2010s,calabria,2,72615,0.275
Cato Institute,2010s,maxwell,1,72615,0.138
Cato Institute,2010s,taylor,3,72615,0.413
Cato Institute,2010s,jackson,2,72615,0.275
Cato Institute,2010s,kuznicki,2,72615,0.275
Cato Institute,2010s,ta,2,72615,0.275
Cato Institute,2010s,randal,2,72615,0.275
Cato Institute,2010s,toole,2,72615,0.275
Cato Institute,2010s,sanchez,1,72615,0.138
Cato Institute,2010s,chip,1,72615,0.138
Cato Institute,2010s,hamilton,1,72615,0.138
Cato Institute,2010s,rugi,1,72615,0.138
Cato Institute,2010s,jabbie,1,72615,0.138
Cato Institute,2010s,clerk,5,72615,0.689
Cato Institute,2010s,receptionist,1,72615,0.138
Cato Institute,2010s,trisha,2,72615,0.275
Cato Institute,2010s,controller,2,72615,0.275
Cato Institute,2010s,zachary,1,72615,0.138
Cato Institute,2010s,packard,1,72615,0.138
Cato Institute,2010s,darel,1,72615,0.138
Cato Institute,2010s,pannell,2,72615,0.275
Cato Institute,2010s,yvette,1,72615,0.138
Cato Institute,2010s,pryor,1,72615,0.138
Cato Institute,2010s,santos,1,72615,0.138
Cato Institute,2010s,andrews,1,72615,0.138
Cato Institute,2010s,guard,2,72615,0.275
Cato Institute,2010s,coalvin,1,72615,0.138
Cato Institute,2010s,evan,1,72615,0.138
Cato Institute,2010s,videographer,1,72615,0.138
Cato Institute,2010s,austin,1,72615,0.138
Cato Institute,2010s,bragg,1,72615,0.138
Cato Institute,2010s,khristine,2,72615,0.275
Cato Institute,2010s,brookes,2,72615,0.275
Cato Institute,2010s,caleb,1,72615,0.138
Cato Institute,2010s,deborah,1,72615,0.138
Cato Institute,2010s,elson,1,72615,0.138
Cato Institute,2010s,garber,2,72615,0.275
Cato Institute,2010s,nita,1,72615,0.138
Cato Institute,2010s,ghei,1,72615,0.138
Cato Institute,2010s,leigh,1,72615,0.138
Cato Institute,2010s,harrington,2,72615,0.275
Cato Institute,2010s,mast,1,72615,0.138
Cato Institute,2010s,strategist,1,72615,0.138
Cato Institute,2010s,camille,1,72615,0.138
Cato Institute,2010s,cooke,1,72615,0.138
Cato Institute,2010s,mcclain,1,72615,0.138
Cato Institute,2010s,morris,1,72615,0.138
Cato Institute,2010s,eleanor,1,72615,0.138
Cato Institute,2010s,connor,1,72615,0.138
Cato Institute,2010s,lester,1,72615,0.138
Cato Institute,2010s,romero,1,72615,0.138
Cato Institute,2010s,scoville,1,72615,0.138
Cato Institute,2010s,cartwright,1,72615,0.138
Cato Institute,2010s,goldman,1,72615,0.138
Cato Institute,2010s,linda,2,72615,0.275
Cato Institute,2010s,hertzog,2,72615,0.275
Cato Institute,2010s,allison,1,72615,0.138
Cato Institute,2010s,horton,1,72615,0.138
Cato Institute,2010s,lesley,2,72615,0.275
Cato Institute,2010s,albanese,2,72615,0.275
Cato Institute,2010s,coon,1,72615,0.138
Cato Institute,2010s,samantha,1,72615,0.138
Cato Institute,2010s,joest,1,72615,0.138
Cato Institute,2010s,ashley,2,72615,0.275
Cato Institute,2010s,maura,1,72615,0.138
Cato Institute,2010s,pennington,1,72615,0.138
Cato Institute,2010s,tamny,1,72615,0.138
Cato Institute,2010s,gayllis,1,72615,0.138
Cato Institute,2010s,ward,2,72615,0.275
Cato Institute,2010s,planned,2,72615,0.275
Cato Institute,2010s,wyche,1,72615,0.138
Cato Institute,2010s,anderson,5,72615,0.689
Cato Institute,2010s,tito,1,72615,0.138
Cato Institute,2010s,colon,1,72615,0.138
Cato Institute,2010s,gammon,1,72615,0.138
Cato Institute,2010s,lee,3,72615,0.413
Cato Institute,2010s,laslo,1,72615,0.138
Cato Institute,2010s,morrison,1,72615,0.138
Cato Institute,2010s,peterson,2,72615,0.275
Cato Institute,2010s,mis,3,72615,0.413
Cato Institute,2010s,kieran,1,72615,0.138
Cato Institute,2010s,aisha,1,72615,0.138
Cato Institute,2010s,springer,1,72615,0.138
Cato Institute,2010s,szamosi,1,72615,0.138
Cato Institute,2010s,vines,1,72615,0.138
Cato Institute,2010s,developer,1,72615,0.138
Cato Institute,2010s,pat,4,72615,0.551
Cato Institute,2010s,bullock,1,72615,0.138
