source,decade,term,count,tokens,per10k
Cato Institute,2020s,nicole,2,435721,0.046
Cato Institute,2020s,kaeding,1,435721,0.023
Cato Institute,2020s,poole,8,435721,0.184
Cato Institute,2020s,novem-,3,435721,0.069
Cato Institute,2020s,roth,2,435721,0.046
Cato Institute,2020s,parasite,1,435721,0.023
Cato Institute,2020s,usda,7,435721,0.161
Cato Institute,2020s,handful,7,435721,0.161
Cato Institute,2020s,wheat,5,435721,0.115
Cato Institute,2020s,soybeans,2,435721,0.046
Cato Institute,2020s,cotton,3,435721,0.069
Cato Institute,2020s,landowners,3,435721,0.069
Cato Institute,2020s,larg-,1,435721,0.023
Cato Institute,2020s,conservation,6,435721,0.138
Cato Institute,2020s,rolls,3,435721,0.069
Cato Institute,2020s,countercycli-,1,435721,0.023
Cato Institute,2020s,overrode,1,435721,0.023
Cato Institute,2020s,sugar-to-ethanol,1,435721,0.023
Cato Institute,2020s,specialty,4,435721,0.092
Cato Institute,2020s,vegetables,1,435721,0.023
Cato Institute,2020s,countercyclical,1,435721,0.023
Cato Institute,2020s,crop,8,435721,0.184
Cato Institute,2020s,arc,4,435721,0.092
Cato Institute,2020s,plc,2,435721,0.046
Cato Institute,2020s,reauthorized,2,435721,0.046
Cato Institute,2020s,hemp,3,435721,0.069
Cato Institute,2020s,tetrahydrocannabinol,1,435721,0.023
Cato Institute,2020s,thc,1,435721,0.023
Cato Institute,2020s,fabrics,2,435721,0.046
Cato Institute,2020s,rope,1,435721,0.023
Cato Institute,2020s,farmer,1,435721,0.023
Cato Institute,2020s,overproduction,4,435721,0.092
Cato Institute,2020s,outlays,13,435721,0.298
Cato Institute,2020s,weather,3,435721,0.069
Cato Institute,2020s,obscures,1,435721,0.023
Cato Institute,2020s,acre,2,435721,0.046
Cato Institute,2020s,alternately,1,435721,0.023
Cato Institute,2020s,benchmark,5,435721,0.115
Cato Institute,2020s,chickpeas,1,435721,0.023
Cato Institute,2020s,mustard,1,435721,0.023
Cato Institute,2020s,payout,3,435721,0.069
Cato Institute,2020s,farm-,2,435721,0.046
Cato Institute,2020s,fruit,4,435721,0.092
Cato Institute,2020s,distributes,2,435721,0.046
Cato Institute,2020s,handed,6,435721,0.138
Cato Institute,2020s,pay-,3,435721,0.069
Cato Institute,2020s,belasco,2,435721,0.046
Cato Institute,2020s,mfp,1,435721,0.023
Cato Institute,2020s,redistribute,3,435721,0.069
Cato Institute,2020s,earn-,1,435721,0.023
Cato Institute,2020s,billionaires,3,435721,0.069
Cato Institute,2020s,farmland,1,435721,0.023
Cato Institute,2020s,wealthiest,2,435721,0.046
Cato Institute,2020s,channeled,3,435721,0.069
Cato Institute,2020s,coddling,1,435721,0.023
Cato Institute,2020s,steer,4,435721,0.092
Cato Institute,2020s,stream,5,435721,0.115
Cato Institute,2020s,capitalized,1,435721,0.023
Cato Institute,2020s,cropland,2,435721,0.046
Cato Institute,2020s,careless,1,435721,0.023
Cato Institute,2020s,season,4,435721,0.092
Cato Institute,2020s,boondoggle,4,435721,0.092
Cato Institute,2020s,enriching,2,435721,0.046
Cato Institute,2020s,lands,21,435721,0.482
Cato Institute,2020s,forests,1,435721,0.023
Cato Institute,2020s,grasslands,1,435721,0.023
Cato Institute,2020s,wetlands,2,435721,0.046
Cato Institute,2020s,less-efficient,1,435721,0.023
Cato Institute,2020s,fertilizers,3,435721,0.069
Cato Institute,2020s,pesticides,2,435721,0.046
Cato Institute,2020s,soils,1,435721,0.023
Cato Institute,2020s,climates,1,435721,0.023
Cato Institute,2020s,contamination,2,435721,0.046
Cato Institute,2020s,sugarcane,1,435721,0.023
Cato Institute,2020s,phosphorous,1,435721,0.023
Cato Institute,2020s,everglades,2,435721,0.046
Cato Institute,2020s,deregulated,6,435721,0.138
Cato Institute,2020s,interesting,12,435721,0.275
Cato Institute,2020s,prospering,1,435721,0.023
Cato Institute,2020s,zealand,11,435721,0.252
Cato Institute,2020s,bold,13,435721,0.298
Cato Institute,2020s,diversified,1,435721,0.023
Cato Institute,2020s,nonfarm,2,435721,0.046
Cato Institute,2020s,federated,1,435721,0.023
Cato Institute,2020s,debunked,2,435721,0.046
Cato Institute,2020s,bakst,1,435721,0.023
Cato Institute,2020s,daren,1,435721,0.023
Cato Institute,2020s,soren,1,435721,0.023
Cato Institute,2020s,rundquist,1,435721,0.023
Cato Institute,2020s,weir,1,435721,0.023
Cato Institute,2020s,plows,1,435721,0.023
Cato Institute,2020s,lambie,1,435721,0.023
Cato Institute,2020s,miracle,9,435721,0.207
Cato Institute,2020s,tection,1,435721,0.023
Cato Institute,2020s,schechinger,1,435721,0.023
Cato Institute,2020s,uneconomic,2,435721,0.046
Cato Institute,2020s,restructure,5,435721,0.115
Cato Institute,2020s,thrived,1,435721,0.023
Cato Institute,2020s,micromanaged,1,435721,0.023
Cato Institute,2020s,excise,1,435721,0.023
Cato Institute,2020s,tickets,2,435721,0.046
Cato Institute,2020s,penn,3,435721,0.069
Cato Institute,2020s,stepped,1,435721,0.023
Cato Institute,2020s,self-supporting,1,435721,0.023
Cato Institute,2020s,infusion,2,435721,0.046
Cato Institute,2020s,amtrak's,1,435721,0.023
Cato Institute,2020s,woes,1,435721,0.023
Cato Institute,2020s,unreliable,2,435721,0.046
Cato Institute,2020s,ees,2,435721,0.046
Cato Institute,2020s,rule-laden,1,435721,0.023
Cato Institute,2020s,workplaces,3,435721,0.069
Cato Institute,2020s,gunn,1,435721,0.023
Cato Institute,2020s,specialties,2,435721,0.046
Cato Institute,2020s,inhibits,2,435721,0.046
Cato Institute,2020s,pas-,1,435721,0.023
Cato Institute,2020s,senger,1,435721,0.023
Cato Institute,2020s,ridership,8,435721,0.184
Cato Institute,2020s,vranich,4,435721,0.092
Cato Institute,2020s,lightly,3,435721,0.069
Cato Institute,2020s,outrageous,1,435721,0.023
Cato Institute,2020s,devoted,7,435721,0.161
Cato Institute,2020s,long-distance,4,435721,0.092
Cato Institute,2020s,per-passenger,1,435721,0.023
Cato Institute,2020s,orleans,1,435721,0.023
Cato Institute,2020s,posted,1,435721,0.023
Cato Institute,2020s,greyhound,1,435721,0.023
Cato Institute,2020s,megabus,2,435721,0.046
Cato Institute,2020s,charlotte,4,435721,0.092
Cato Institute,2020s,atlanta,4,435721,0.092
Cato Institute,2020s,dallas,6,435721,0.138
Cato Institute,2020s,fraction,6,435721,0.138
Cato Institute,2020s,money-losing,1,435721,0.023
Cato Institute,2020s,heavier,2,435721,0.046
Cato Institute,2020s,prune,1,435721,0.023
Cato Institute,2020s,inflexible,3,435721,0.069
Cato Institute,2020s,mile,4,435721,0.092
Cato Institute,2020s,corridors,2,435721,0.046
Cato Institute,2020s,entrepreneurial,16,435721,0.367
Cato Institute,2020s,high-demand,1,435721,0.023
Cato Institute,2020s,operators,2,435721,0.046
Cato Institute,2020s,strated,1,435721,0.023
Cato Institute,2020s,imagination,4,435721,0.092
Cato Institute,2020s,visionary,3,435721,0.069
Cato Institute,2020s,sepa-,1,435721,0.023
Cato Institute,2020s,rately,2,435721,0.046
Cato Institute,2020s,vertical,4,435721,0.092
Cato Institute,2020s,renationalized,1,435721,0.023
Cato Institute,2020s,seven-year,1,435721,0.023
Cato Institute,2020s,railways,6,435721,0.138
Cato Institute,2020s,reassess,1,435721,0.023
Cato Institute,2020s,timetables,1,435721,0.023
Cato Institute,2020s,fares,1,435721,0.023
Cato Institute,2020s,spectacular,2,435721,0.046
Cato Institute,2020s,quarter-,1,435721,0.023
Cato Institute,2020s,jnr,4,435721,0.092
Cato Institute,2020s,stagnating,1,435721,0.023
Cato Institute,2020s,strife,1,435721,0.023
Cato Institute,2020s,vertically,1,435721,0.023
Cato Institute,2020s,reformed,11,435721,0.252
Cato Institute,2020s,slashed,7,435721,0.161
Cato Institute,2020s,workforces,2,435721,0.046
Cato Institute,2020s,passen-,1,435721,0.023
Cato Institute,2020s,restruc-,1,435721,0.023
Cato Institute,2020s,turing,8,435721,0.184
Cato Institute,2020s,complementary,1,435721,0.023
Cato Institute,2020s,stunning,2,435721,0.046
Cato Institute,2020s,conrail,2,435721,0.046
Cato Institute,2020s,floundered,1,435721,0.023
Cato Institute,2020s,staggers,1,435721,0.023
Cato Institute,2020s,deregulation,30,435721,0.689
Cato Institute,2020s,passenger-mile,1,435721,0.023
Cato Institute,2020s,inflation-,2,435721,0.046
Cato Institute,2020s,spikes,1,435721,0.023
Cato Institute,2020s,planes,2,435721,0.046
Cato Institute,2020s,trepreneurs,1,435721,0.023
Cato Institute,2020s,hibbs,1,435721,0.023
Cato Institute,2020s,oliver,5,435721,0.115
Cato Institute,2020s,knipping,1,435721,0.023
Cato Institute,2020s,merket,1,435721,0.023
Cato Institute,2020s,nash,1,435721,0.023
Cato Institute,2020s,rana,1,435721,0.023
Cato Institute,2020s,roy,3,435721,0.069
Cato Institute,2020s,tyrrall,1,435721,0.023
Cato Institute,2020s,wellings,1,435721,0.023
Cato Institute,2020s,mizutani,1,435721,0.023
Cato Institute,2020s,fumitoshi,1,435721,0.023
Cato Institute,2020s,kiyoshi,1,435721,0.023
Cato Institute,2020s,nakamura,1,435721,0.023
Cato Institute,2020s,takatoshi,1,435721,0.023
Cato Institute,2020s,ito,1,435721,0.023
Cato Institute,2020s,krueger,3,435721,0.069
Cato Institute,2020s,railroad,2,435721,0.046
Cato Institute,2020s,subsidiaries,6,435721,0.138
Cato Institute,2020s,romance,2,435721,0.046
Cato Institute,2020s,love,9,435721,0.207
Cato Institute,2020s,williams-shapps,1,435721,0.023
Cato Institute,2020s,showcase,4,435721,0.092
Cato Institute,2020s,excellence,6,435721,0.138
Cato Institute,2020s,warnock,1,435721,0.023
Cato Institute,2020s,eleanor,2,435721,0.046
Cato Institute,2020s,first-class,3,435721,0.069
Cato Institute,2020s,mail,26,435721,0.597
Cato Institute,2020s,mailboxes,3,435721,0.069
Cato Institute,2020s,usps,56,435721,1.285
Cato Institute,2020s,circulated,2,435721,0.046
Cato Institute,2020s,prefund,4,435721,0.092
Cato Institute,2020s,retiree,5,435721,0.115
Cato Institute,2020s,compounded,2,435721,0.046
Cato Institute,2020s,relieved,3,435721,0.069
Cato Institute,2020s,incremental,6,435721,0.138
Cato Institute,2020s,regain,3,435721,0.069
Cato Institute,2020s,consolidating,1,435721,0.023
Cato Institute,2020s,one-quarter,9,435721,0.207
Cato Institute,2020s,low-volume,1,435721,0.023
Cato Institute,2020s,defined-benefit,2,435721,0.046
Cato Institute,2020s,defined-contri-,1,435721,0.023
Cato Institute,2020s,bution,2,435721,0.046
Cato Institute,2020s,retirees,15,435721,0.344
Cato Institute,2020s,collective-bargaining,1,435721,0.023
Cato Institute,2020s,fifths,1,435721,0.023
Cato Institute,2020s,uso,5,435721,0.115
Cato Institute,2020s,speed,24,435721,0.551
Cato Institute,2020s,cluster,1,435721,0.023
Cato Institute,2020s,boxes,1,435721,0.023
Cato Institute,2020s,reflect-,2,435721,0.046
Cato Institute,2020s,armada,1,435721,0.023
Cato Institute,2020s,transported,2,435721,0.046
Cato Institute,2020s,mo-,1,435721,0.023
Cato Institute,2020s,nopoly,1,435721,0.023
Cato Institute,2020s,parcels,2,435721,0.046
Cato Institute,2020s,cross-subsidies,1,435721,0.023
Cato Institute,2020s,allocates,1,435721,0.023
Cato Institute,2020s,isaac,2,435721,0.046
Cato Institute,2020s,leveraging,3,435721,0.069
Cato Institute,2020s,mailbox,1,435721,0.023
Cato Institute,2020s,monopoly,23,435721,0.528
Cato Institute,2020s,equip-,1,435721,0.023
Cato Institute,2020s,dustry,3,435721,0.069
Cato Institute,2020s,deutsche,3,435721,0.069
Cato Institute,2020s,escher,2,435721,0.046
Cato Institute,2020s,dhl,1,435721,0.023
Cato Institute,2020s,admired,4,435721,0.092
Cato Institute,2020s,operator,2,435721,0.046
Cato Institute,2020s,reengineered,1,435721,0.023
Cato Institute,2020s,on-call,1,435721,0.023
Cato Institute,2020s,outsourced,1,435721,0.023
Cato Institute,2020s,standalone,2,435721,0.046
Cato Institute,2020s,counters,1,435721,0.023
Cato Institute,2020s,lithuania,1,435721,0.023
Cato Institute,2020s,copenhagen,8,435721,0.184
Cato Institute,2020s,visit,16,435721,0.367
Cato Institute,2020s,lithuanian,1,435721,0.023
Cato Institute,2020s,innovating,1,435721,0.023
Cato Institute,2020s,competi-,6,435721,0.138
Cato Institute,2020s,cost-,4,435721,0.092
Cato Institute,2020s,burdening,1,435721,0.023
Cato Institute,2020s,nostalgia,4,435721,0.092
Cato Institute,2020s,bygone,1,435721,0.023
Cato Institute,2020s,speaker,5,435721,0.115
Cato Institute,2020s,pelosi,1,435721,0.023
Cato Institute,2020s,thread,4,435721,0.092
Cato Institute,2020s,weave,2,435721,0.046
Cato Institute,2020s,junk,9,435721,0.207
Cato Institute,2020s,item,6,435721,0.138
Cato Institute,2020s,person-to-person,1,435721,0.023
Cato Institute,2020s,dominates,1,435721,0.023
Cato Institute,2020s,posts,6,435721,0.138
Cato Institute,2020s,delivering,16,435721,0.367
Cato Institute,2020s,reorganization,1,435721,0.023
Cato Institute,2020s,sp,2,435721,0.046
Cato Institute,2020s,mazzone,1,435721,0.023
Cato Institute,2020s,diary,1,435721,0.023
Cato Institute,2020s,deliveries,2,435721,0.046
Cato Institute,2020s,sonecon,1,435721,0.023
Cato Institute,2020s,risc-wp-,3,435721,0.069
Cato Institute,2020s,nav,12,435721,0.275
Cato Institute,2020s,controllers,6,435721,0.138
Cato Institute,2020s,transitioning,2,435721,0.046
Cato Institute,2020s,newer,3,435721,0.069
Cato Institute,2020s,satellite-based,1,435721,0.023
Cato Institute,2020s,navigation,4,435721,0.092
Cato Institute,2020s,nextgen,4,435721,0.092
Cato Institute,2020s,roundtable,1,435721,0.023
Cato Institute,2020s,stakeholders,4,435721,0.092
Cato Institute,2020s,frustration,5,435721,0.115
Cato Institute,2020s,timetable,1,435721,0.023
Cato Institute,2020s,unfinished,2,435721,0.046
Cato Institute,2020s,eno,3,435721,0.069
Cato Institute,2020s,averse,5,435721,0.115
Cato Institute,2020s,mismanages,1,435721,0.023
Cato Institute,2020s,high-potential,1,435721,0.023
Cato Institute,2020s,critiquing,1,435721,0.023
Cato Institute,2020s,jeff,4,435721,0.092
Cato Institute,2020s,dorothy,4,435721,0.092
Cato Institute,2020s,robyn,2,435721,0.046
Cato Institute,2020s,consolidation,2,435721,0.046
Cato Institute,2020s,micromanages,1,435721,0.023
Cato Institute,2020s,tackled,2,435721,0.046
Cato Institute,2020s,overseeing,1,435721,0.023
Cato Institute,2020s,internally,1,435721,0.023
Cato Institute,2020s,recom-,1,435721,0.023
Cato Institute,2020s,mends,1,435721,0.023
Cato Institute,2020s,s-length,1,435721,0.023
Cato Institute,2020s,slowness,1,435721,0.023
Cato Institute,2020s,windows,3,435721,0.069
Cato Institute,2020s,runways,2,435721,0.046
Cato Institute,2020s,visual,3,435721,0.069
Cato Institute,2020s,infrared,1,435721,0.023
Cato Institute,2020s,masts,1,435721,0.023
Cato Institute,2020s,pan,1,435721,0.023
Cato Institute,2020s,zoom,1,435721,0.023
Cato Institute,2020s,displayed,2,435721,0.046
Cato Institute,2020s,wall-sized,1,435721,0.023
Cato Institute,2020s,monitors,1,435721,0.023
Cato Institute,2020s,overlaid,1,435721,0.023
Cato Institute,2020s,sensor,1,435721,0.023
Cato Institute,2020s,pioneering,3,435721,0.069
Cato Institute,2020s,modestly,2,435721,0.046
Cato Institute,2020s,supportive,5,435721,0.115
Cato Institute,2020s,nonfederal,1,435721,0.023
Cato Institute,2020s,denmark,25,435721,0.574
Cato Institute,2020s,norway,2,435721,0.046
Cato Institute,2020s,pioneer,4,435721,0.092
Cato Institute,2020s,nats,4,435721,0.092
Cato Institute,2020s,innovator,1,435721,0.023
Cato Institute,2020s,high-definition,1,435721,0.023
Cato Institute,2020s,sensors,2,435721,0.046
Cato Institute,2020s,mast,2,435721,0.046
Cato Institute,2020s,capturing,1,435721,0.023
Cato Institute,2020s,airfield,1,435721,0.023
Cato Institute,2020s,fibre,1,435721,0.023
Cato Institute,2020s,strain,10,435721,0.23
Cato Institute,2020s,canada's,1,435721,0.023
Cato Institute,2020s,sep-,2,435721,0.046
Cato Institute,2020s,arate,1,435721,0.023
Cato Institute,2020s,iata,2,435721,0.046
Cato Institute,2020s,top-class,1,435721,0.023
Cato Institute,2020s,consultations,1,435721,0.023
Cato Institute,2020s,ticket,2,435721,0.046
Cato Institute,2020s,terminal,2,435721,0.046
Cato Institute,2020s,flying,4,435721,0.092
Cato Institute,2020s,cost-based,2,435721,0.046
Cato Institute,2020s,hardware,3,435721,0.069
Cato Institute,2020s,advising,1,435721,0.023
Cato Institute,2020s,chair,46,435721,1.056
Cato Institute,2020s,geer,1,435721,0.023
Cato Institute,2020s,installed,3,435721,0.069
Cato Institute,2020s,home-grown,1,435721,0.023
Cato Institute,2020s,dubai,1,435721,0.023
Cato Institute,2020s,rinaldi,1,435721,0.023
Cato Institute,2020s,controller,2,435721,0.046
Cato Institute,2020s,engineer,3,435721,0.069
Cato Institute,2020s,saves,1,435721,0.023
Cato Institute,2020s,self-,14,435721,0.321
Cato Institute,2020s,buffeted,1,435721,0.023
Cato Institute,2020s,commercialized,2,435721,0.046
Cato Institute,2020s,creased,3,435721,0.069
Cato Institute,2020s,shuster,2,435721,0.046
Cato Institute,2020s,canadian-style,1,435721,0.023
Cato Institute,2020s,managers,4,435721,0.092
Cato Institute,2020s,interview,15,435721,0.344
Cato Institute,2020s,crichton,1,435721,0.023
Cato Institute,2020s,hour,16,435721,0.367
Cato Institute,2020s,febru-,1,435721,0.023
Cato Institute,2020s,ary,3,435721,0.069
Cato Institute,2020s,observations,3,435721,0.069
Cato Institute,2020s,aero,1,435721,0.023
Cato Institute,2020s,about-us,2,435721,0.046
Cato Institute,2020s,navcanada,2,435721,0.046
Cato Institute,2020s,en,6,435721,0.138
Cato Institute,2020s,pinkerton,1,435721,0.023
Cato Institute,2020s,sharon,3,435721,0.069
Cato Institute,2020s,tee,3,435721,0.069
Cato Institute,2020s,scribner,1,435721,0.023
Cato Institute,2020s,defund,3,435721,0.069
Cato Institute,2020s,maxi-,1,435721,0.023
Cato Institute,2020s,mizes,2,435721,0.046
Cato Institute,2020s,forcible,1,435721,0.023
Cato Institute,2020s,artists,18,435721,0.413
Cato Institute,2020s,broadcasters,1,435721,0.023
Cato Institute,2020s,exhibits,2,435721,0.046
Cato Institute,2020s,paintings,1,435721,0.023
Cato Institute,2020s,symphony,5,435721,0.115
Cato Institute,2020s,orchestras,4,435721,0.092
Cato Institute,2020s,umentaries,1,435721,0.023
Cato Institute,2020s,television,15,435721,0.344
Cato Institute,2020s,defunded,1,435721,0.023
Cato Institute,2020s,artistic,5,435721,0.115
Cato Institute,2020s,wider,8,435721,0.184
Cato Institute,2020s,stimulation,1,435721,0.023
Cato Institute,2020s,non-federal,1,435721,0.023
Cato Institute,2020s,neh,6,435721,0.138
Cato Institute,2020s,tut,1,435721,0.023
Cato Institute,2020s,rosie,1,435721,0.023
Cato Institute,2020s,riveter,1,435721,0.023
Cato Institute,2020s,cpb,4,435721,0.092
Cato Institute,2020s,stations,5,435721,0.115
Cato Institute,2020s,assists,2,435721,0.046
Cato Institute,2020s,system-wide,2,435721,0.046
Cato Institute,2020s,interconnection,1,435721,0.023
Cato Institute,2020s,music,3,435721,0.069
Cato Institute,2020s,royalty,1,435721,0.023
Cato Institute,2020s,pbs,8,435721,0.184
Cato Institute,2020s,tribute,4,435721,0.092
Cato Institute,2020s,predominantly,3,435721,0.069
Cato Institute,2020s,greater-than-,1,435721,0.023
Cato Institute,2020s,mentally,1,435721,0.023
Cato Institute,2020s,budweiser,1,435721,0.023
Cato Institute,2020s,samuelson,4,435721,0.092
Cato Institute,2020s,highbrow,2,435721,0.046
Cato Institute,2020s,scien-,1,435721,0.023
Cato Institute,2020s,tist,1,435721,0.023
Cato Institute,2020s,banfield,2,435721,0.046
Cato Institute,2020s,upper-middle,1,435721,0.023
Cato Institute,2020s,finer,1,435721,0.023
Cato Institute,2020s,patronize,2,435721,0.046
Cato Institute,2020s,netzer,1,435721,0.023
Cato Institute,2020s,entertainment,2,435721,0.046
Cato Institute,2020s,sneered,1,435721,0.023
Cato Institute,2020s,pleasures,1,435721,0.023
Cato Institute,2020s,affluent,3,435721,0.069
Cato Institute,2020s,insidious,2,435721,0.046
Cato Institute,2020s,rupting,1,435721,0.023
Cato Institute,2020s,encouragement,4,435721,0.092
Cato Institute,2020s,novelist,4,435721,0.092
Cato Institute,2020s,doctorow,3,435721,0.069
Cato Institute,2020s,obsessive,1,435721,0.023
Cato Institute,2020s,sacrificed,2,435721,0.046
Cato Institute,2020s,comforts,1,435721,0.023
Cato Institute,2020s,consolations,1,435721,0.023
Cato Institute,2020s,contradiction,2,435721,0.046
Cato Institute,2020s,kauffman,2,435721,0.046
Cato Institute,2020s,privation,1,435721,0.023
Cato Institute,2020s,starving,2,435721,0.046
Cato Institute,2020s,plumped,1,435721,0.023
Cato Institute,2020s,pampered,1,435721,0.023
Cato Institute,2020s,complacent,1,435721,0.023
Cato Institute,2020s,listless,1,435721,0.023
Cato Institute,2020s,yardley,1,435721,0.023
Cato Institute,2020s,critic,3,435721,0.069
Cato Institute,2020s,artist,4,435721,0.092
Cato Institute,2020s,mechanic,1,435721,0.023
Cato Institute,2020s,accountant,5,435721,0.115
Cato Institute,2020s,politicizing,1,435721,0.023
Cato Institute,2020s,wolfensohn,1,435721,0.023
Cato Institute,2020s,decried,2,435721,0.046
Cato Institute,2020s,abolishing,5,435721,0.115
Cato Institute,2020s,politicize,1,435721,0.023
Cato Institute,2020s,garrett,2,435721,0.046
Cato Institute,2020s,painter,1,435721,0.023
Cato Institute,2020s,sponsor,24,435721,0.551
Cato Institute,2020s,yourself,4,435721,0.092
Cato Institute,2020s,lackey,1,435721,0.023
Cato Institute,2020s,exciting,6,435721,0.138
Cato Institute,2020s,familiar,9,435721,0.207
Cato Institute,2020s,anymore,2,435721,0.046
Cato Institute,2020s,fad,1,435721,0.023
Cato Institute,2020s,referees,1,435721,0.023
Cato Institute,2020s,educated,7,435721,0.161
Cato Institute,2020s,newshour,2,435721,0.046
Cato Institute,2020s,coonrod,1,435721,0.023
Cato Institute,2020s,defends,3,435721,0.069
Cato Institute,2020s,appropriation,3,435721,0.069
Cato Institute,2020s,defunding,2,435721,0.046
Cato Institute,2020s,intellectually,3,435721,0.069
Cato Institute,2020s,sexually,1,435721,0.023
Cato Institute,2020s,andres,1,435721,0.023
Cato Institute,2020s,serrano,1,435721,0.023
Cato Institute,2020s,featured,10,435721,0.23
Cato Institute,2020s,photograph,1,435721,0.023
Cato Institute,2020s,plastic,6,435721,0.138
Cato Institute,2020s,crucifix,1,435721,0.023
Cato Institute,2020s,jar,1,435721,0.023
Cato Institute,2020s,urine,1,435721,0.023
Cato Institute,2020s,sponsored,9,435721,0.207
Cato Institute,2020s,exhibition,1,435721,0.023
Cato Institute,2020s,mapplethorpe,1,435721,0.023
Cato Institute,2020s,homoerotic,1,435721,0.023
Cato Institute,2020s,photographs,1,435721,0.023
Cato Institute,2020s,tales,3,435721,0.069
Cato Institute,2020s,showtime,1,435721,0.023
Cato Institute,2020s,ducked,1,435721,0.023
Cato Institute,2020s,antebellum,1,435721,0.023
Cato Institute,2020s,slave,2,435721,0.046
Cato Institute,2020s,consultant,3,435721,0.069
Cato Institute,2020s,r-tx,4,435721,0.092
Cato Institute,2020s,sesame,1,435721,0.023
Cato Institute,2020s,propagandizing,1,435721,0.023
Cato Institute,2020s,hosts,1,435721,0.023
Cato Institute,2020s,margin-,1,435721,0.023
Cato Institute,2020s,alized,1,435721,0.023
Cato Institute,2020s,occasionally,7,435721,0.161
Cato Institute,2020s,bicentennial,2,435721,0.046
Cato Institute,2020s,objection,1,435721,0.023
Cato Institute,2020s,inoffensive,1,435721,0.023
Cato Institute,2020s,appropriated,3,435721,0.069
Cato Institute,2020s,morsel,1,435721,0.023
Cato Institute,2020s,needlessly,2,435721,0.046
Cato Institute,2020s,politicizes,1,435721,0.023
Cato Institute,2020s,untainted,1,435721,0.023
Cato Institute,2020s,piper,1,435721,0.023
Cato Institute,2020s,shilling,1,435721,0.023
Cato Institute,2020s,sings,1,435721,0.023
Cato Institute,2020s,defenders,1,435721,0.023
Cato Institute,2020s,imprimatur,2,435721,0.046
Cato Institute,2020s,seal,3,435721,0.069
Cato Institute,2020s,jane,29,435721,0.666
Cato Institute,2020s,linchpin,1,435721,0.023
Cato Institute,2020s,remarkably,7,435721,0.161
Cato Institute,2020s,drama,1,435721,0.023
Cato Institute,2020s,brustein,1,435721,0.023
Cato Institute,2020s,stamp,7,435721,0.161
Cato Institute,2020s,boroff,1,435721,0.023
Cato Institute,2020s,broadway,1,435721,0.023
Cato Institute,2020s,proud,4,435721,0.092
Cato Institute,2020s,defy,1,435721,0.023
Cato Institute,2020s,comments,7,435721,0.161
Cato Institute,2020s,goldstein,4,435721,0.092
Cato Institute,2020s,supporter,6,435721,0.138
Cato Institute,2020s,ripple,1,435721,0.023
Cato Institute,2020s,chairman,16,435721,0.367
Cato Institute,2020s,tenor,1,435721,0.023
Cato Institute,2020s,textbooks,3,435721,0.069
Cato Institute,2020s,single-handedly,1,435721,0.023
Cato Institute,2020s,nurture,1,435721,0.023
Cato Institute,2020s,deans,1,435721,0.023
Cato Institute,2020s,metaphor,2,435721,0.046
Cato Institute,2020s,ten-,1,435721,0.023
Cato Institute,2020s,ure,2,435721,0.046
Cato Institute,2020s,pluralistic,1,435721,0.023
Cato Institute,2020s,persuasion,3,435721,0.069
Cato Institute,2020s,proselytizing,2,435721,0.046
Cato Institute,2020s,har-,2,435721,0.046
Cato Institute,2020s,mony,1,435721,0.023
Cato Institute,2020s,theology,1,435721,0.023
Cato Institute,2020s,inquisitions,1,435721,0.023
Cato Institute,2020s,uproar,1,435721,0.023
Cato Institute,2020s,enshrine,1,435721,0.023
Cato Institute,2020s,endorsing,3,435721,0.069
Cato Institute,2020s,approximation,1,435721,0.023
Cato Institute,2020s,coddled,2,435721,0.046
Cato Institute,2020s,synagogues,1,435721,0.023
Cato Institute,2020s,mosques,1,435721,0.023
Cato Institute,2020s,temples,1,435721,0.023
Cato Institute,2020s,spiritually,1,435721,0.023
Cato Institute,2020s,transmits,1,435721,0.023
Cato Institute,2020s,lenges,2,435721,0.046
Cato Institute,2020s,deepest,1,435721,0.023
Cato Institute,2020s,heal,1,435721,0.023
Cato Institute,2020s,humanize,1,435721,0.023
Cato Institute,2020s,frightening,1,435721,0.023
Cato Institute,2020s,civilized,1,435721,0.023
Cato Institute,2020s,tax-funded,1,435721,0.023
Cato Institute,2020s,muse,1,435721,0.023
Cato Institute,2020s,gillespie,1,435721,0.023
Cato Institute,2020s,nick,4,435721,0.092
Cato Institute,2020s,grampp,1,435721,0.023
Cato Institute,2020s,priceless,1,435721,0.023
Cato Institute,2020s,mediocrity,1,435721,0.023
Cato Institute,2020s,lynes,1,435721,0.023
Cato Institute,2020s,russell,7,435721,0.161
Cato Institute,2020s,sheldon,2,435721,0.046
Cato Institute,2020s,richman,2,435721,0.046
Cato Institute,2020s,one-half,4,435721,0.092
Cato Institute,2020s,country's,1,435721,0.023
Cato Institute,2020s,beget,1,435721,0.023
Cato Institute,2020s,short-run,1,435721,0.023
Cato Institute,2020s,intrusively,1,435721,0.023
Cato Institute,2020s,swaths,5,435721,0.115
Cato Institute,2020s,catch-up,3,435721,0.069
Cato Institute,2020s,ravaged,1,435721,0.023
Cato Institute,2020s,retreats,1,435721,0.023
Cato Institute,2020s,setbacks,4,435721,0.092
Cato Institute,2020s,underly-,1,435721,0.023
Cato Institute,2020s,downturn,1,435721,0.023
Cato Institute,2020s,translates,2,435721,0.046
Cato Institute,2020s,slowdown,5,435721,0.115
