source,decade,term,count,tokens,per10k
Manhattan Institute,2010s,desert,4,151151,0.265
Manhattan Institute,2010s,commitments,1,151151,0.066
Manhattan Institute,2010s,mil-,2,151151,0.132
Manhattan Institute,2010s,invited,4,151151,0.265
Manhattan Institute,2010s,gling,2,151151,0.132
Manhattan Institute,2010s,knight-ridder,1,151151,0.066
Manhattan Institute,2010s,geor-,1,151151,0.066
Manhattan Institute,2010s,gia,1,151151,0.066
Manhattan Institute,2010s,collaborate,2,151151,0.132
Manhattan Institute,2010s,ccj,2,151151,0.132
Manhattan Institute,2010s,peyton,1,151151,0.066
Manhattan Institute,2010s,collaborated,1,151151,0.066
Manhattan Institute,2010s,wmaz,1,151151,0.066
Manhattan Institute,2010s,interns,1,151151,0.066
Manhattan Institute,2010s,debbie,1,151151,0.066
Manhattan Institute,2010s,blankenship,1,151151,0.066
Manhattan Institute,2010s,inves-,1,151151,0.066
Manhattan Institute,2010s,tigation,1,151151,0.066
Manhattan Institute,2010s,demolish,1,151151,0.066
Manhattan Institute,2010s,run-down,1,151151,0.066
Manhattan Institute,2010s,collaborations,2,151151,0.132
Manhattan Institute,2010s,anchor,2,151151,0.132
Manhattan Institute,2010s,beacon,2,151151,0.132
Manhattan Institute,2010s,wksu,1,151151,0.066
Manhattan Institute,2010s,fragile,1,151151,0.066
Manhattan Institute,2010s,continuously,2,151151,0.132
Manhattan Institute,2010s,mc-,1,151151,0.066
Manhattan Institute,2010s,clatchy,1,151151,0.066
Manhattan Institute,2010s,desperate,2,151151,0.132
Manhattan Institute,2010s,constituencies,1,151151,0.066
Manhattan Institute,2010s,reichert,2,151151,0.132
Manhattan Institute,2010s,complained,2,151151,0.132
Manhattan Institute,2010s,sunday,3,151151,0.198
Manhattan Institute,2010s,subscription,2,151151,0.132
Manhattan Institute,2010s,promotions,1,151151,0.066
Manhattan Institute,2010s,cost-cutting,1,151151,0.066
Manhattan Institute,2010s,verge,2,151151,0.132
Manhattan Institute,2010s,ever-growing,1,151151,0.066
Manhattan Institute,2010s,mcclatchy,4,151151,0.265
Manhattan Institute,2010s,grow-,2,151151,0.132
Manhattan Institute,2010s,tronc,5,151151,0.331
Manhattan Institute,2010s,alden,2,151151,0.132
Manhattan Institute,2010s,cap-,1,151151,0.066
Manhattan Institute,2010s,swollen,1,151151,0.066
Manhattan Institute,2010s,larg-,1,151151,0.066
Manhattan Institute,2010s,bone,1,151151,0.066
Manhattan Institute,2010s,rebellion,1,151151,0.066
Manhattan Institute,2010s,debilitating,1,151151,0.066
Manhattan Institute,2010s,storied,1,151151,0.066
Manhattan Institute,2010s,edi-,1,151151,0.066
Manhattan Institute,2010s,northwestern,9,151151,0.595
Manhattan Institute,2010s,medill,1,151151,0.066
Manhattan Institute,2010s,milking,1,151151,0.066
Manhattan Institute,2010s,salvation,1,151151,0.066
Manhattan Institute,2010s,pockets,5,151151,0.331
Manhattan Institute,2010s,megabucks,1,151151,0.066
Manhattan Institute,2010s,celebrated,1,151151,0.066
Manhattan Institute,2010s,new-old,1,151151,0.066
Manhattan Institute,2010s,bezos,2,151151,0.132
Manhattan Institute,2010s,founder,1,151151,0.066
Manhattan Institute,2010s,biotech,1,151151,0.066
Manhattan Institute,2010s,entrepreneur,1,151151,0.066
Manhattan Institute,2010s,soon-shiong,3,151151,0.198
Manhattan Institute,2010s,spanish-language,1,151151,0.066
Manhattan Institute,2010s,hoy,1,151151,0.066
Manhattan Institute,2010s,norman,1,151151,0.066
Manhattan Institute,2010s,pearlstine,3,151151,0.198
Manhattan Institute,2010s,doz-,1,151151,0.066
Manhattan Institute,2010s,ens,1,151151,0.066
Manhattan Institute,2010s,soon-,1,151151,0.066
Manhattan Institute,2010s,shiong,1,151151,0.066
Manhattan Institute,2010s,devotion,1,151151,0.066
Manhattan Institute,2010s,survival,3,151151,0.198
Manhattan Institute,2010s,diversification,1,151151,0.066
Manhattan Institute,2010s,pub-,2,151151,0.132
Manhattan Institute,2010s,lished,2,151151,0.132
Manhattan Institute,2010s,bolstered,1,151151,0.066
Manhattan Institute,2010s,caroli-,1,151151,0.066
Manhattan Institute,2010s,directory,1,151151,0.066
Manhattan Institute,2010s,bookstore,1,151151,0.066
Manhattan Institute,2010s,reve-,1,151151,0.066
Manhattan Institute,2010s,nue,1,151151,0.066
Manhattan Institute,2010s,seminars,1,151151,0.066
Manhattan Institute,2010s,conflict-of-interest,1,151151,0.066
Manhattan Institute,2010s,filings,1,151151,0.066
Manhattan Institute,2010s,ports,2,151151,0.132
Manhattan Institute,2010s,rupert,1,151151,0.066
Manhattan Institute,2010s,murdoch,1,151151,0.066
Manhattan Institute,2010s,me-,4,151151,0.265
Manhattan Institute,2010s,chavern,3,151151,0.198
Manhattan Institute,2010s,giants,3,151151,0.198
Manhattan Institute,2010s,misses,2,151151,0.132
Manhattan Institute,2010s,complains,1,151151,0.066
Manhattan Institute,2010s,dig,1,151151,0.066
Manhattan Institute,2010s,correspondents,1,151151,0.066
Manhattan Institute,2010s,squeezed,1,151151,0.066
Manhattan Institute,2010s,intellectual,1,151151,0.066
Manhattan Institute,2010s,rev-,2,151151,0.132
Manhattan Institute,2010s,enue,1,151151,0.066
Manhattan Institute,2010s,enforcers,1,151151,0.066
Manhattan Institute,2010s,eign,1,151151,0.066
Manhattan Institute,2010s,meddling,1,151151,0.066
Manhattan Institute,2010s,responsibil-,1,151151,0.066
Manhattan Institute,2010s,spond,1,151151,0.066
Manhattan Institute,2010s,tense,1,151151,0.066
Manhattan Institute,2010s,barbey,3,151151,0.198
Manhattan Institute,2010s,now-strug-,1,151151,0.066
Manhattan Institute,2010s,publishers,2,151151,0.132
Manhattan Institute,2010s,overlords,1,151151,0.066
Manhattan Institute,2010s,curating,1,151151,0.066
Manhattan Institute,2010s,cultivating,1,151151,0.066
Manhattan Institute,2010s,monetizing,1,151151,0.066
Manhattan Institute,2010s,newsrooms,1,151151,0.066
Manhattan Institute,2010s,sweat,1,151151,0.066
Manhattan Institute,2010s,caution,1,151151,0.066
Manhattan Institute,2010s,enlightened,1,151151,0.066
Manhattan Institute,2010s,tervention,1,151151,0.066
Manhattan Institute,2010s,constrain,1,151151,0.066
Manhattan Institute,2010s,exacerbate,1,151151,0.066
Manhattan Institute,2010s,woes,1,151151,0.066
Manhattan Institute,2010s,momentum,1,151151,0.066
Manhattan Institute,2010s,enemy,1,151151,0.066
Manhattan Institute,2010s,friend,3,151151,0.198
Manhattan Institute,2010s,savior,1,151151,0.066
Manhattan Institute,2010s,disrupters,1,151151,0.066
Manhattan Institute,2010s,reminds,1,151151,0.066
Manhattan Institute,2010s,desperation,1,151151,0.066
Manhattan Institute,2010s,community-based,1,151151,0.066
Manhattan Institute,2010s,dismissed,1,151151,0.066
Manhattan Institute,2010s,sortium,1,151151,0.066
Manhattan Institute,2010s,cific,1,151151,0.066
Manhattan Institute,2010s,disseminate,1,151151,0.066
Manhattan Institute,2010s,champions,1,151151,0.066
Manhattan Institute,2010s,editorially,1,151151,0.066
Manhattan Institute,2010s,praises,1,151151,0.066
Manhattan Institute,2010s,profession-,2,151151,0.132
Manhattan Institute,2010s,defamation,1,151151,0.066
Manhattan Institute,2010s,libel,1,151151,0.066
Manhattan Institute,2010s,enacting,1,151151,0.066
Manhattan Institute,2010s,doctrine,1,151151,0.066
Manhattan Institute,2010s,thwarting,1,151151,0.066
Manhattan Institute,2010s,baron,1,151151,0.066
Manhattan Institute,2010s,loyola,2,151151,0.132
Manhattan Institute,2010s,yemile,1,151151,0.066
Manhattan Institute,2010s,bucay,1,151151,0.066
Manhattan Institute,2010s,multi-sided,1,151151,0.066
Manhattan Institute,2010s,pengjie,1,151151,0.066
Manhattan Institute,2010s,chang,3,151151,0.198
Manhattan Institute,2010s,darkness,2,151151,0.132
Manhattan Institute,2010s,hamza,1,151151,0.066
Manhattan Institute,2010s,shaban,1,151151,0.066
Manhattan Institute,2010s,grieco,1,151151,0.066
Manhattan Institute,2010s,newsroom,3,151151,0.198
Manhattan Institute,2010s,evan,1,151151,0.066
Manhattan Institute,2010s,horowitz,1,151151,0.066
Manhattan Institute,2010s,catie,1,151151,0.066
Manhattan Institute,2010s,edmondson,1,151151,0.066
Manhattan Institute,2010s,rappeport,1,151151,0.066
Manhattan Institute,2010s,canadian,2,151151,0.132
Manhattan Institute,2010s,levine,1,151151,0.066
Manhattan Institute,2010s,wrap,1,151151,0.066
Manhattan Institute,2010s,karen,4,151151,0.265
Manhattan Institute,2010s,rundlet,1,151151,0.066
Manhattan Institute,2010s,sam,3,151151,0.198
Manhattan Institute,2010s,gill,1,151151,0.066
Manhattan Institute,2010s,gerber,1,151151,0.066
Manhattan Institute,2010s,karlan,1,151151,0.066
Manhattan Institute,2010s,bergan,1,151151,0.066
Manhattan Institute,2010s,barthel,1,151151,0.066
Manhattan Institute,2010s,habits,1,151151,0.066
Manhattan Institute,2010s,branswell,1,151151,0.066
Manhattan Institute,2010s,statnews,1,151151,0.066
Manhattan Institute,2010s,meiklejohn,1,151151,0.066
Manhattan Institute,2010s,lecture,2,151151,0.132
Manhattan Institute,2010s,watson,1,151151,0.066
Manhattan Institute,2010s,freelance,1,151151,0.066
Manhattan Institute,2010s,rigging,1,151151,0.066
Manhattan Institute,2010s,nationalreview,1,151151,0.066
Manhattan Institute,2010s,idem,7,151151,0.463
Manhattan Institute,2010s,nisbet,1,151151,0.066
Manhattan Institute,2010s,editors,3,151151,0.198
Manhattan Institute,2010s,clicks,1,151151,0.066
Manhattan Institute,2010s,assiduously,1,151151,0.066
Manhattan Institute,2010s,nine-point,1,151151,0.066
Manhattan Institute,2010s,checklist,2,151151,0.132
Manhattan Institute,2010s,nonbreaking,1,151151,0.066
Manhattan Institute,2010s,muster,1,151151,0.066
Manhattan Institute,2010s,hunch,2,151151,0.132
Manhattan Institute,2010s,suffice,1,151151,0.066
Manhattan Institute,2010s,battered,2,151151,0.132
Manhattan Institute,2010s,lingering,2,151151,0.132
Manhattan Institute,2010s,decimation,1,151151,0.066
Manhattan Institute,2010s,firing,1,151151,0.066
Manhattan Institute,2010s,furloughs,1,151151,0.066
Manhattan Institute,2010s,freezes,1,151151,0.066
Manhattan Institute,2010s,rowan,1,151151,0.066
Manhattan Institute,2010s,gerety,1,151151,0.066
Manhattan Institute,2010s,steadying,1,151151,0.066
Manhattan Institute,2010s,reinvention,1,151151,0.066
Manhattan Institute,2010s,gutting,1,151151,0.066
Manhattan Institute,2010s,jaclyn,1,151151,0.066
Manhattan Institute,2010s,peiser,1,151151,0.066
Manhattan Institute,2010s,ousted,1,151151,0.066
Manhattan Institute,2010s,printing,6,151151,0.397
Manhattan Institute,2010s,ink,1,151151,0.066
Manhattan Institute,2010s,trucking,1,151151,0.066
Manhattan Institute,2010s,small-town,1,151151,0.066
Manhattan Institute,2010s,surprisingly,2,151151,0.132
Manhattan Institute,2010s,copake,4,151151,0.265
Manhattan Institute,2010s,plaque,1,151151,0.066
Manhattan Institute,2010s,enduring,1,151151,0.066
Manhattan Institute,2010s,two-family,4,151151,0.265
Manhattan Institute,2010s,dwelling,5,151151,0.331
Manhattan Institute,2010s,multiple-family,1,151151,0.066
Manhattan Institute,2010s,dwellings,2,151151,0.132
Manhattan Institute,2010s,commutes,2,151151,0.132
Manhattan Institute,2010s,guardino,2,151151,0.132
Manhattan Institute,2010s,peripheral,1,151151,0.066
Manhattan Institute,2010s,sprawl,3,151151,0.198
Manhattan Institute,2010s,exurbs,3,151151,0.198
Manhattan Institute,2010s,explores,1,151151,0.066
Manhattan Institute,2010s,industri-,1,151151,0.066
Manhattan Institute,2010s,buyers,2,151151,0.132
Manhattan Institute,2010s,sumption,4,151151,0.265
Manhattan Institute,2010s,missing-middle,8,151151,0.529
Manhattan Institute,2010s,nine-unit,3,151151,0.198
Manhattan Institute,2010s,infill,3,151151,0.198
Manhattan Institute,2010s,brownfield,3,151151,0.198
Manhattan Institute,2010s,ride-sharing,2,151151,0.132
Manhattan Institute,2010s,driverless,2,151151,0.132
Manhattan Institute,2010s,duce,1,151151,0.066
Manhattan Institute,2010s,median-priced,1,151151,0.066
Manhattan Institute,2010s,unaf-,1,151151,0.066
Manhattan Institute,2010s,deeming,1,151151,0.066
Manhattan Institute,2010s,working-,1,151151,0.066
Manhattan Institute,2010s,dle-class,1,151151,0.066
Manhattan Institute,2010s,bracket,1,151151,0.066
Manhattan Institute,2010s,tabulates,1,151151,0.066
Manhattan Institute,2010s,acs,13,151151,0.86
Manhattan Institute,2010s,rental-housing,1,151151,0.066
Manhattan Institute,2010s,housing-bur-,1,151151,0.066
Manhattan Institute,2010s,dened,1,151151,0.066
Manhattan Institute,2010s,unfavorably,1,151151,0.066
Manhattan Institute,2010s,computations,1,151151,0.066
Manhattan Institute,2010s,housing-burdened,1,151151,0.066
Manhattan Institute,2010s,fischel,3,151151,0.198
Manhattan Institute,2010s,dartmouth,1,151151,0.066
Manhattan Institute,2010s,higher-in-,2,151151,0.132
Manhattan Institute,2010s,enrico,1,151151,0.066
Manhattan Institute,2010s,moretti,1,151151,0.066
Manhattan Institute,2010s,thulen,1,151151,0.066
Manhattan Institute,2010s,kth,1,151151,0.066
Manhattan Institute,2010s,royal,1,151151,0.066
Manhattan Institute,2010s,sweden,1,151151,0.066
Manhattan Institute,2010s,non-traded,1,151151,0.066
Manhattan Institute,2010s,encour-,2,151151,0.132
Manhattan Institute,2010s,recognized,1,151151,0.066
Manhattan Institute,2010s,localities,3,151151,0.198
Manhattan Institute,2010s,hous-,5,151151,0.331
Manhattan Institute,2010s,purview,1,151151,0.066
Manhattan Institute,2010s,transit-oriented,1,151151,0.066
Manhattan Institute,2010s,tod,2,151151,0.132
Manhattan Institute,2010s,traveled,1,151151,0.066
Manhattan Institute,2010s,thoroughfares,3,151151,0.198
Manhattan Institute,2010s,sin-,7,151151,0.463
Manhattan Institute,2010s,gle-family,5,151151,0.331
Manhattan Institute,2010s,thrifty,1,151151,0.066
Manhattan Institute,2010s,cheaply,1,151151,0.066
Manhattan Institute,2010s,intensified,1,151151,0.066
Manhattan Institute,2010s,version,7,151151,0.463
Manhattan Institute,2010s,predominant,1,151151,0.066
Manhattan Institute,2010s,issi,2,151151,0.132
Manhattan Institute,2010s,romem,3,151151,0.198
Manhattan Institute,2010s,interior,2,151151,0.132
Manhattan Institute,2010s,densified,1,151151,0.066
Manhattan Institute,2010s,middle-density,7,151151,0.463
Manhattan Institute,2010s,how-,1,151151,0.066
Manhattan Institute,2010s,densification,3,151151,0.198
Manhattan Institute,2010s,commuter,1,151151,0.066
Manhattan Institute,2010s,free-,1,151151,0.066
Manhattan Institute,2010s,three-family,1,151151,0.066
Manhattan Institute,2010s,four-family,1,151151,0.066
Manhattan Institute,2010s,affluent,3,151151,0.198
Manhattan Institute,2010s,shaker,2,151151,0.132
Manhattan Institute,2010s,detached,4,151151,0.265
Manhattan Institute,2010s,single-fam-,2,151151,0.132
Manhattan Institute,2010s,two-unit,1,151151,0.066
Manhattan Institute,2010s,four-unit,1,151151,0.066
Manhattan Institute,2010s,nine-fam-,1,151151,0.066
Manhattan Institute,2010s,palo,2,151151,0.132
Manhattan Institute,2010s,alto,2,151151,0.132
Manhattan Institute,2010s,mateo,2,151151,0.132
Manhattan Institute,2010s,spectively,1,151151,0.066
Manhattan Institute,2010s,postwar,2,151151,0.132
Manhattan Institute,2010s,levittown,1,151151,0.066
Manhattan Institute,2010s,prewar,1,151151,0.066
Manhattan Institute,2010s,interchangeable,1,151151,0.066
Manhattan Institute,2010s,tastes,2,151151,0.132
Manhattan Institute,2010s,lad-,2,151151,0.132
Manhattan Institute,2010s,multiunit,1,151151,0.066
Manhattan Institute,2010s,renting,3,151151,0.198
Manhattan Institute,2010s,home-repair,1,151151,0.066
Manhattan Institute,2010s,augment,1,151151,0.066
Manhattan Institute,2010s,rent-,2,151151,0.132
Manhattan Institute,2010s,condo,1,151151,0.066
Manhattan Institute,2010s,wealthier,2,151151,0.132
Manhattan Institute,2010s,serv-,1,151151,0.066
Manhattan Institute,2010s,definitely,2,151151,0.132
Manhattan Institute,2010s,quicken,2,151151,0.132
Manhattan Institute,2010s,realtor,1,151151,0.066
Manhattan Institute,2010s,confirm,1,151151,0.066
Manhattan Institute,2010s,multi-bedroom,1,151151,0.066
Manhattan Institute,2010s,realtors,2,151151,0.132
Manhattan Institute,2010s,vince,2,151151,0.132
Manhattan Institute,2010s,rocha,3,151151,0.198
Manhattan Institute,2010s,downstairs,1,151151,0.066
Manhattan Institute,2010s,elderly,15,151151,0.992
Manhattan Institute,2010s,accessory,4,151151,0.265
Manhattan Institute,2010s,babysitting,1,151151,0.066
Manhattan Institute,2010s,multifamily,13,151151,0.86
Manhattan Institute,2010s,wellsprings,1,151151,0.066
Manhattan Institute,2010s,companionship,1,151151,0.066
Manhattan Institute,2010s,higher-,1,151151,0.066
Manhattan Institute,2010s,lower-density,1,151151,0.066
Manhattan Institute,2010s,long-ago,1,151151,0.066
Manhattan Institute,2010s,company-town,1,151151,0.066
Manhattan Institute,2010s,acreage,2,151151,0.132
Manhattan Institute,2010s,tractive,1,151151,0.066
Manhattan Institute,2010s,inflation-adjusted,3,151151,0.198
Manhattan Institute,2010s,cohen,3,151151,0.198
Manhattan Institute,2010s,prudential,1,151151,0.066
Manhattan Institute,2010s,downturns,1,151151,0.066
Manhattan Institute,2010s,build-,2,151151,0.132
Manhattan Institute,2010s,derelict,3,151151,0.198
Manhattan Institute,2010s,absen-,1,151151,0.066
Manhattan Institute,2010s,high-density,2,151151,0.132
Manhattan Institute,2010s,unrecognized,1,151151,0.066
Manhattan Institute,2010s,urbanists,1,151151,0.066
Manhattan Institute,2010s,endorse,1,151151,0.066
Manhattan Institute,2010s,comfortable,3,151151,0.198
Manhattan Institute,2010s,lower-,1,151151,0.066
Manhattan Institute,2010s,mid-scale,1,151151,0.066
Manhattan Institute,2010s,four-story,1,151151,0.066
Manhattan Institute,2010s,pleasanton,1,151151,0.066
Manhattan Institute,2010s,eight-story,1,151151,0.066
Manhattan Institute,2010s,outdat-,1,151151,0.066
Manhattan Institute,2010s,precedents,1,151151,0.066
Manhattan Institute,2010s,upzonings,1,151151,0.066
Manhattan Institute,2010s,low-rise,3,151151,0.198
Manhattan Institute,2010s,amanda,2,151151,0.132
Manhattan Institute,2010s,kolson,2,151151,0.132
Manhattan Institute,2010s,hurley,3,151151,0.198
Manhattan Institute,2010s,in-between,1,151151,0.066
Manhattan Institute,2010s,duplexes,1,151151,0.066
Manhattan Institute,2010s,unmet,1,151151,0.066
Manhattan Institute,2010s,bifurcated,1,151151,0.066
Manhattan Institute,2010s,zoned,1,151151,0.066
Manhattan Institute,2010s,velopers,1,151151,0.066
Manhattan Institute,2010s,shopping,7,151151,0.463
Manhattan Institute,2010s,ground-floor,1,151151,0.066
Manhattan Institute,2010s,upper-floor,1,151151,0.066
Manhattan Institute,2010s,streetcar,2,151151,0.132
Manhattan Institute,2010s,upstairs,1,151151,0.066
Manhattan Institute,2010s,car-oriented,2,151151,0.132
Manhattan Institute,2010s,pedestrian-friendly,1,151151,0.066
Manhattan Institute,2010s,strip,1,151151,0.066
Manhattan Institute,2010s,malls,3,151151,0.198
Manhattan Institute,2010s,mixed-use,1,151151,0.066
Manhattan Institute,2010s,sections,3,151151,0.198
Manhattan Institute,2010s,bricks-and-,1,151151,0.066
Manhattan Institute,2010s,relaxed,3,151151,0.198
Manhattan Institute,2010s,open-air,1,151151,0.066
Manhattan Institute,2010s,lend,2,151151,0.132
Manhattan Institute,2010s,owner-occupied,2,151151,0.132
Manhattan Institute,2010s,shoup,8,151151,0.529
Manhattan Institute,2010s,campus-style,1,151151,0.066
Manhattan Institute,2010s,repurposed,1,151151,0.066
Manhattan Institute,2010s,wor-,1,151151,0.066
Manhattan Institute,2010s,automo-,1,151151,0.066
Manhattan Institute,2010s,bile,1,151151,0.066
Manhattan Institute,2010s,congestion,2,151151,0.132
Manhattan Institute,2010s,office-park,1,151151,0.066
Manhattan Institute,2010s,commuted,1,151151,0.066
Manhattan Institute,2010s,uberizing,1,151151,0.066
Manhattan Institute,2010s,buses,1,151151,0.066
Manhattan Institute,2010s,shuttles,1,151151,0.066
Manhattan Institute,2010s,dispatching,1,151151,0.066
Manhattan Institute,2010s,smartphones,1,151151,0.066
Manhattan Institute,2010s,trip-matching,1,151151,0.066
Manhattan Institute,2010s,stitch,1,151151,0.066
Manhattan Institute,2010s,threads,1,151151,0.066
Manhattan Institute,2010s,cohesive,1,151151,0.066
Manhattan Institute,2010s,compromising,1,151151,0.066
Manhattan Institute,2010s,express-like,1,151151,0.066
Manhattan Institute,2010s,passen-,1,151151,0.066
Manhattan Institute,2010s,gers,1,151151,0.066
Manhattan Institute,2010s,crave,1,151151,0.066
Manhattan Institute,2010s,adus,16,151151,1.059
Manhattan Institute,2010s,adu,5,151151,0.331
Manhattan Institute,2010s,situated,1,151151,0.066
Manhattan Institute,2010s,garage,1,151151,0.066
Manhattan Institute,2010s,cottage,1,151151,0.066
Manhattan Institute,2010s,backyard,1,151151,0.066
Manhattan Institute,2010s,self-contained,1,151151,0.066
Manhattan Institute,2010s,basement,1,151151,0.066
Manhattan Institute,2010s,densify,1,151151,0.066
Manhattan Institute,2010s,single-family-zoned,1,151151,0.066
Manhattan Institute,2010s,virtues,2,151151,0.132
Manhattan Institute,2010s,califor-,2,151151,0.132
Manhattan Institute,2010s,elevators,1,151151,0.066
Manhattan Institute,2010s,multifam-,1,151151,0.066
Manhattan Institute,2010s,condominiums,1,151151,0.066
Manhattan Institute,2010s,friends,6,151151,0.397
Manhattan Institute,2010s,greenfields,1,151151,0.066
Manhattan Institute,2010s,undeveloped,2,151151,0.132
Manhattan Institute,2010s,discouraged,1,151151,0.066
Manhattan Institute,2010s,space-wasting,1,151151,0.066
Manhattan Institute,2010s,boundary,1,151151,0.066
Manhattan Institute,2010s,coyote,2,151151,0.132
Manhattan Institute,2010s,lapsed,1,151151,0.066
Manhattan Institute,2010s,visioned,1,151151,0.066
Manhattan Institute,2010s,ted,1,151151,0.066
Manhattan Institute,2010s,upend,1,151151,0.066
Manhattan Institute,2010s,compromise,3,151151,0.198
Manhattan Institute,2010s,factored,3,151151,0.198
Manhattan Institute,2010s,pric-,1,151151,0.066
Manhattan Institute,2010s,opposi-,1,151151,0.066
Manhattan Institute,2010s,nimbys,3,151151,0.198
Manhattan Institute,2010s,kristen,1,151151,0.066
Manhattan Institute,2010s,clements,1,151151,0.066
Manhattan Institute,2010s,fiscalize,1,151151,0.066
Manhattan Institute,2010s,mini-,1,151151,0.066
Manhattan Institute,2010s,mize,1,151151,0.066
Manhattan Institute,2010s,densest,1,151151,0.066
Manhattan Institute,2010s,drains,1,151151,0.066
Manhattan Institute,2010s,dium,1,151151,0.066
Manhattan Institute,2010s,pavement,1,151151,0.066
Manhattan Institute,2010s,nity,3,151151,0.198
Manhattan Institute,2010s,fiscalization,1,151151,0.066
Manhattan Institute,2010s,luctant,1,151151,0.066
Manhattan Institute,2010s,oper,1,151151,0.066
Manhattan Institute,2010s,derutilized,1,151151,0.066
Manhattan Institute,2010s,square-foot,1,151151,0.066
Manhattan Institute,2010s,pointing,3,151151,0.198
Manhattan Institute,2010s,skepticism,2,151151,0.132
Manhattan Institute,2010s,school-aged,1,151151,0.066
Manhattan Institute,2010s,misleadingly,1,151151,0.066
Manhattan Institute,2010s,sumes,1,151151,0.066
Manhattan Institute,2010s,aver-,1,151151,0.066
Manhattan Institute,2010s,simi-,1,151151,0.066
Manhattan Institute,2010s,larly,2,151151,0.132
Manhattan Institute,2010s,val-,1,151151,0.066
Manhattan Institute,2010s,ley,1,151151,0.066
Manhattan Institute,2010s,fami-,2,151151,0.132
Manhattan Institute,2010s,extensions,1,151151,0.066
Manhattan Institute,2010s,dle-density,1,151151,0.066
Manhattan Institute,2010s,incontrovertible,1,151151,0.066
Manhattan Institute,2010s,fiscal-,1,151151,0.066
Manhattan Institute,2010s,ization,1,151151,0.066
Manhattan Institute,2010s,transient,2,151151,0.132
Manhattan Institute,2010s,afflu-,1,151151,0.066
Manhattan Institute,2010s,ever-lengthening,1,151151,0.066
Manhattan Institute,2010s,nimby,5,151151,0.331
Manhattan Institute,2010s,encounter,1,151151,0.066
Manhattan Institute,2010s,congest,1,151151,0.066
Manhattan Institute,2010s,scenic,1,151151,0.066
Manhattan Institute,2010s,reed,4,151151,0.265
Manhattan Institute,2010s,adamant,1,151151,0.066
Manhattan Institute,2010s,curbside,1,151151,0.066
Manhattan Institute,2010s,earmarking,1,151151,0.066
Manhattan Institute,2010s,planting,1,151151,0.066
Manhattan Institute,2010s,trees,1,151151,0.066
Manhattan Institute,2010s,wires,1,151151,0.066
Manhattan Institute,2010s,generalizable,1,151151,0.066
Manhattan Institute,2010s,dedicating,1,151151,0.066
Manhattan Institute,2010s,soft-,1,151151,0.066
Manhattan Institute,2010s,ware,1,151151,0.066
Manhattan Institute,2010s,middle-income,1,151151,0.066
Manhattan Institute,2010s,high-demand,2,151151,0.132
Manhattan Institute,2010s,vocifer-,1,151151,0.066
Manhattan Institute,2010s,overlay,1,151151,0.066
Manhattan Institute,2010s,upzone,1,151151,0.066
Manhattan Institute,2010s,rejecting,2,151151,0.132
Manhattan Institute,2010s,owner-occupancy,1,151151,0.066
Manhattan Institute,2010s,californians,2,151151,0.132
Manhattan Institute,2010s,inhibits,1,151151,0.066
Manhattan Institute,2010s,levers,1,151151,0.066
Manhattan Institute,2010s,munic-,1,151151,0.066
Manhattan Institute,2010s,ipalities,1,151151,0.066
Manhattan Institute,2010s,dogged,1,151151,0.066
Manhattan Institute,2010s,affordable-housing,2,151151,0.132
Manhattan Institute,2010s,hsh,1,151151,0.066
Manhattan Institute,2010s,demographia,2,151151,0.132
Manhattan Institute,2010s,schwartz,3,151151,0.198
Manhattan Institute,2010s,ellen,2,151151,0.132
Manhattan Institute,2010s,wadsworth,1,151151,0.066
Manhattan Institute,2010s,liccardo,1,151151,0.066
Manhattan Institute,2010s,dp,1,151151,0.066
Manhattan Institute,2010s,statistic,1,151151,0.066
Manhattan Institute,2010s,computes,1,151151,0.066
Manhattan Institute,2010s,strangely,1,151151,0.066
Manhattan Institute,2010s,buildzoom,1,151151,0.066
Manhattan Institute,2010s,buffer,1,151151,0.066
Manhattan Institute,2010s,reid,1,151151,0.066
Manhattan Institute,2010s,hayley,1,151151,0.066
Manhattan Institute,2010s,raetz,1,151151,0.066
Manhattan Institute,2010s,practitioners,2,151151,0.132
Manhattan Institute,2010s,bass,1,151151,0.066
Manhattan Institute,2010s,liner,1,151151,0.066
Manhattan Institute,2010s,street-adjacent,1,151151,0.066
Manhattan Institute,2010s,edges,1,151151,0.066
Manhattan Institute,2010s,streetscape,4,151151,0.265
Manhattan Institute,2010s,abingdon,1,151151,0.066
Manhattan Institute,2010s,uk,1,151151,0.066
Manhattan Institute,2010s,routledge,1,151151,0.066
Manhattan Institute,2010s,xxxiv,1,151151,0.066
Manhattan Institute,2010s,pave,1,151151,0.066
Manhattan Institute,2010s,uberized,1,151151,0.066
Manhattan Institute,2010s,chariot,1,151151,0.066
Manhattan Institute,2010s,svensson,1,151151,0.066
Manhattan Institute,2010s,memo,3,151151,0.198
Manhattan Institute,2010s,lang,1,151151,0.066
Manhattan Institute,2010s,ktvu,1,151151,0.066
Manhattan Institute,2010s,haydar,1,151151,0.066
Manhattan Institute,2010s,kurban,1,151151,0.066
Manhattan Institute,2010s,persky,1,151151,0.066
Manhattan Institute,2010s,estimating,6,151151,0.397
Manhattan Institute,2010s,redistribution,2,151151,0.132
Manhattan Institute,2010s,property-tax-funded,1,151151,0.066
Manhattan Institute,2010s,gut-,1,151151,0.066
Manhattan Institute,2010s,wrenching,1,151151,0.066
Manhattan Institute,2010s,lynch,1,151151,0.066
