source,year,term,count,total_tokens
Cato Institute,2010,allen,3,72615
Cato Institute,2010,sinai,2,72615
Cato Institute,2010,gdp,7,72615
Cato Institute,2010,employment,5,72615
Cato Institute,2010,similarly,11,72615
Cato Institute,2010,stephen,8,72615
Cato Institute,2010,entin,2,72615
Cato Institute,2010,long-run,2,72615
Cato Institute,2010,revenue-maximizing,1,72615
Cato Institute,2010,paul,15,72615
Cato Institute,2010,evans,2,72615
Cato Institute,2010,estimated,18,72615
Cato Institute,2010,larry,1,72615
Cato Institute,2010,lindsey,3,72615
Cato Institute,2010,although,24,72615
Cato Institute,2010,testified,4,72615
Cato Institute,2010,thinks,10,72615
Cato Institute,2010,noted,8,72615
Cato Institute,2010,important,48,72615
Cato Institute,2010,revenue-,1,72615
Cato Institute,2010,maximizing,5,72615
Cato Institute,2010,maximizes,4,72615
Cato Institute,2010,zero,11,72615
Cato Institute,2010,conclusions,9,72615
Cato Institute,2010,called,27,72615
Cato Institute,2010,ending,14,72615
Cato Institute,2010,bruce,3,72615
Cato Institute,2010,bartlett,3,72615
Cato Institute,2010,looked,8,72615
Cato Institute,2010,positive,23,72615
Cato Institute,2010,prior,8,72615
Cato Institute,2010,abolishing,2,72615
Cato Institute,2010,altogether,6,72615
Cato Institute,2010,reserve,12,72615
Cato Institute,2010,greenspan,2,72615
Cato Institute,2010,impact,29,72615
Cato Institute,2010,impede,4,72615
Cato Institute,2010,formation,2,72615
Cato Institute,2010,extent,22,72615
Cato Institute,2010,end,40,72615
Cato Institute,2010,scale,7,72615
Cato Institute,2010,appropriate,14,72615
Cato Institute,2010,unfortunately,9,72615
Cato Institute,2010,going,11,72615
Cato Institute,2010,opposite,5,72615
Cato Institute,2010,direction,12,72615
Cato Institute,2010,class,15,72615
Cato Institute,2010,warfare,1,72615
Cato Institute,2010,rhetoric,3,72615
Cato Institute,2010,sadly,2,72615
Cato Institute,2010,overwhelmed,1,72615
Cato Institute,2010,lessons,7,72615
Cato Institute,2010,learned,4,72615
Cato Institute,2010,abroad,2,72615
Cato Institute,2010,benefits,81,72615
Cato Institute,2010,short-term,6,72615
Cato Institute,2010,expediency,1,72615
Cato Institute,2010,replaced,2,72615
Cato Institute,2010,policies,53,72615
Cato Institute,2010,promote,14,72615
Cato Institute,2010,hopefully,2,72615
Cato Institute,2010,coming,7,72615
Cato Institute,2010,months,21,72615
Cato Institute,2010,reverse,4,72615
Cato Institute,2010,course,20,72615
Cato Institute,2010,regain,2,72615
Cato Institute,2010,competitive,9,72615
Cato Institute,2010,edge,6,72615
Cato Institute,2010,following,25,72615
Cato Institute,2010,reform,43,72615
Cato Institute,2010,act,77,72615
Cato Institute,2010,exception,4,72615
Cato Institute,2010,see,86,72615
Cato Institute,2010,leonard,1,72615
Cato Institute,2010,burman,1,72615
Cato Institute,2010,labyrinth,1,72615
Cato Institute,2010,washington,65,72615
Cato Institute,2010,brooking,1,72615
Cato Institute,2010,institution,25,72615
Cato Institute,2010,carroll,2,72615
Cato Institute,2010,et,13,72615
Cato Institute,2010,al,14,72615
Cato Institute,2010,comparison,6,72615
Cato Institute,2010,eu,1,72615
Cato Institute,2010,bric,1,72615
Cato Institute,2010,october,13,72615
Cato Institute,2010,exemption,1,72615
Cato Institute,2010,british,11,72615
Cato Institute,2010,pounds,2,72615
Cato Institute,2010,www,83,72615
Cato Institute,2010,hmrc,1,72615
Cato Institute,2010,gov,59,72615
Cato Institute,2010,uk,8,72615
Cato Institute,2010,cgt,1,72615
Cato Institute,2010,htm,20,72615
Cato Institute,2010,apply,15,72615
Cato Institute,2010,portfolio,2,72615
Cato Institute,2010,holdings,9,72615
Cato Institute,2010,indirectly,5,72615
Cato Institute,2010,box,1,72615
Cato Institute,2010,assumed,12,72615
Cato Institute,2010,yield,5,72615
Cato Institute,2010,case,80,72615
Cato Institute,2010,analysts,17,72615
Cato Institute,2010,journal,40,72615
Cato Institute,2010,june-july,1,72615
Cato Institute,2010,arthur,3,72615
Cato Institute,2010,p,97,72615
Cato Institute,2010,hall,5,72615
Cato Institute,2010,concept,11,72615
Cato Institute,2010,revisited,2,72615
Cato Institute,2010,investigation,7,72615
Cato Institute,2010,foundation,79,72615
Cato Institute,2010,february,10,72615
Cato Institute,2010,detailed,4,72615
Cato Institute,2010,discussion,8,72615
Cato Institute,2010,paris,8,72615
Cato Institute,2010,november,14,72615
Cato Institute,2010,gerald,10,72615
Cato Institute,2010,prante,1,72615
Cato Institute,2010,developed,13,72615
Cato Institute,2010,state,261,72615
Cato Institute,2010,account,18,72615
Cato Institute,2010,deferral,1,72615
Cato Institute,2010,daniel,16,72615
Cato Institute,2010,mitchell,4,72615
Cato Institute,2010,global,73,72615
Cato Institute,2010,revolution,4,72615
Cato Institute,2010,herbert,3,72615
Cato Institute,2010,grubel,2,72615
Cato Institute,2010,preface,1,72615
Cato Institute,2010,ed,10,72615
Cato Institute,2010,evidence,46,72615
Cato Institute,2010,vancouver,1,72615
Cato Institute,2010,fraser,4,72615
Cato Institute,2010,xii,2,72615
Cato Institute,2010,david,55,72615
Cato Institute,2010,verrill,1,72615
Cato Institute,2010,testimony,6,72615
Cato Institute,2010,senate,20,72615
Cato Institute,2010,committee,15,72615
Cato Institute,2010,finance,25,72615
Cato Institute,2010,september,19,72615
Cato Institute,2010,scott,11,72615
Cato Institute,2010,shane,1,72615
Cato Institute,2010,importance,12,72615
Cato Institute,2010,small,42,72615
Cato Institute,2010,administration,67,72615
Cato Institute,2010,addition,21,72615
Cato Institute,2010,pension,3,72615
Cato Institute,2010,plans,19,72615
Cato Institute,2010,helped,10,72615
Cato Institute,2010,industry,29,72615
Cato Institute,2010,allowing,15,72615
Cato Institute,2010,higher-risk,1,72615
Cato Institute,2010,outlook,3,72615
Cato Institute,2010,fiscal,35,72615
Cato Institute,2010,january,9,72615
Cato Institute,2010,pp,33,72615
Cato Institute,2010,tim,4,72615
Cato Institute,2010,dowd,2,72615
Cato Institute,2010,mcclelland,1,72615
Cato Institute,2010,athiphat,1,72615
Cato Institute,2010,muthitacharoen,1,72615
Cato Institute,2010,jcx-,1,72615
Cato Institute,2010,june,14,72615
Cato Institute,2010,misuse,1,72615
Cato Institute,2010,inequality,14,72615
Cato Institute,2010,american,81,72615
Cato Institute,2010,council,7,72615
Cato Institute,2010,total,106,72615
Cato Institute,2010,research,114,72615
Cato Institute,2010,economics,96,72615
Cato Institute,2010,marginal,5,72615
Cato Institute,2010,lawrence,7,72615
Cato Institute,2010,enterprise,5,72615
Cato Institute,2010,board,18,72615
Cato Institute,2010,banking,20,72615
Cato Institute,2010,warming,44,72615
Cato Institute,2010,climate,121,72615
Cato Institute,2010,congress,90,72615
Cato Institute,2010,reject,8,72615
Cato Institute,2010,emissions,67,72615
Cato Institute,2010,carbon,86,72615
Cato Institute,2010,dioxide,29,72615
Cato Institute,2010,direct,26,72615
Cato Institute,2010,follow,18,72615
Cato Institute,2010,omb,46,72615
Cato Institute,2010,guidelines,12,72615
Cato Institute,2010,calculation,3,72615
Cato Institute,2010,social,135,72615
Cato Institute,2010,cost,104,72615
Cato Institute,2010,scenarios,5,72615
Cato Institute,2010,consistent,12,72615
Cato Institute,2010,observed,12,72615
Cato Institute,2010,environmental,30,72615
Cato Institute,2010,relevant,5,72615
Cato Institute,2010,agencies,93,72615
Cato Institute,2010,phase,5,72615
Cato Institute,2010,circulation,3,72615
Cato Institute,2010,terminate,2,72615
Cato Institute,2010,so-called,9,72615
Cato Institute,2010,models,20,72615
Cato Institute,2010,determine,26,72615
Cato Institute,2010,agreement,12,72615
Cato Institute,2010,treaty,7,72615
Cato Institute,2010,vote,28,72615
Cato Institute,2010,ratification,3,72615
Cato Institute,2010,rejection,2,72615
Cato Institute,2010,article,42,72615
Cato Institute,2010,section,13,72615
Cato Institute,2010,several,23,72615
Cato Institute,2010,developments,4,72615
Cato Institute,2010,pressure,8,72615
Cato Institute,2010,legislation,17,72615
Cato Institute,2010,type,17,72615
Cato Institute,2010,session,5,72615
Cato Institute,2010,record,10,72615
Cato Institute,2010,temperatures,11,72615
Cato Institute,2010,caused,17,72615
Cato Institute,2010,el,3,72615
Cato Institute,2010,ni,1,72615
Cato Institute,2010,o,195,72615
Cato Institute,2010,obama,45,72615
Cato Institute,2010,circumvention,1,72615
Cato Institute,2010,legislative,8,72615
Cato Institute,2010,supreme,30,72615
Cato Institute,2010,court,50,72615
Cato Institute,2010,stay,5,72615
Cato Institute,2010,environ-,4,72615
Cato Institute,2010,mental,5,72615
Cato Institute,2010,protection,16,72615
Cato Institute,2010,agency,99,72615
Cato Institute,2010,epa,17,72615
Cato Institute,2010,clean,19,72615
Cato Institute,2010,plan,26,72615
Cato Institute,2010,calls,20,72615
Cato Institute,2010,foremost,3,72615
Cato Institute,2010,proposals,12,72615
Cato Institute,2010,proponents,7,72615
Cato Institute,2010,insidious,2,72615
Cato Institute,2010,handbook,12,72615
Cato Institute,2010,began,13,72615
Cato Institute,2010,levy,11,72615
Cato Institute,2010,ultimately,18,72615
Cato Institute,2010,evolved,3,72615
Cato Institute,2010,byzantine,1,72615
Cato Institute,2010,morass,1,72615
Cato Institute,2010,understand,22,72615
Cato Institute,2010,arguments,31,72615
Cato Institute,2010,argue,29,72615
Cato Institute,2010,implemented,7,72615
Cato Institute,2010,agree,18,72615
Cato Institute,2010,regulation,232,72615
Cato Institute,2010,unlikely,7,72615
Cato Institute,2010,political,211,72615
Cato Institute,2010,approval,15,72615
Cato Institute,2010,initially,4,72615
Cato Institute,2010,set,37,72615
Cato Institute,2010,virtually,11,72615
Cato Institute,2010,detectable,3,72615
Cato Institute,2010,comply,3,72615
Cato Institute,2010,feels,2,72615
Cato Institute,2010,spirit,3,72615
Cato Institute,2010,decision,24,72615
Cato Institute,2010,greenhouse,5,72615
Cato Institute,2010,gases,3,72615
Cato Institute,2010,massachusetts,28,72615
Cato Institute,2010,v,39,72615
Cato Institute,2010,continue,25,72615
Cato Institute,2010,enforce,15,72615
Cato Institute,2010,regulations,84,72615
Cato Institute,2010,controversial,8,72615
Cato Institute,2010,nonetheless,6,72615
Cato Institute,2010,logic,6,72615
Cato Institute,2010,applies,10,72615
Cato Institute,2010,initial,6,72615
Cato Institute,2010,cannot,27,72615
Cato Institute,2010,eliminated,3,72615
Cato Institute,2010,originally,11,72615
Cato Institute,2010,envisioned,3,72615
Cato Institute,2010,replace,2,72615
Cato Institute,2010,vast,9,72615
Cato Institute,2010,amounts,11,72615
Cato Institute,2010,coal-generated,1,72615
Cato Institute,2010,electricity,6,72615
Cato Institute,2010,one-,2,72615
Cato Institute,2010,sixth,1,72615
Cato Institute,2010,natural,19,72615
Cato Institute,2010,gas,11,72615
Cato Institute,2010,emits,1,72615
Cato Institute,2010,coal,3,72615
Cato Institute,2010,per,43,72615
Cato Institute,2010,unit,17,72615
Cato Institute,2010,electrical,1,72615
Cato Institute,2010,maintenance,1,72615
Cato Institute,2010,plant,2,72615
Cato Institute,2010,coal-fired,2,72615
Cato Institute,2010,seemed,1,72615
Cato Institute,2010,palatable,1,72615
Cato Institute,2010,parties,20,72615
Cato Institute,2010,final,33,72615
Cato Institute,2010,rulemaking,11,72615
Cato Institute,2010,solar,2,72615
Cato Institute,2010,wind,4,72615
Cato Institute,2010,acceptable,2,72615
Cato Institute,2010,unreliability,1,72615
Cato Institute,2010,expense,5,72615
Cato Institute,2010,advocates,18,72615
Cato Institute,2010,neutral,2,72615
Cato Institute,2010,inasmuch,2,72615
Cato Institute,2010,equivalent,8,72615
Cato Institute,2010,amount,24,72615
Cato Institute,2010,generated,13,72615
Cato Institute,2010,fantasy,1,72615
Cato Institute,2010,legislators,7,72615
Cato Institute,2010,never,24,72615
Cato Institute,2010,give,34,72615
Cato Institute,2010,spend,15,72615
Cato Institute,2010,desired,2,72615
Cato Institute,2010,heritage,5,72615
Cato Institute,2010,kreutzer,3,72615
Cato Institute,2010,expect,10,72615
Cato Institute,2010,three,46,72615
Cato Institute,2010,trillion,11,72615
Cato Institute,2010,dollars,47,72615
Cato Institute,2010,walk,8,72615
Cato Institute,2010,street,9,72615
Cato Institute,2010,unmolested,1,72615
Cato Institute,2010,interests,17,72615
Cato Institute,2010,lobbies,1,72615
Cato Institute,2010,operationally,2,72615
Cato Institute,2010,fails,10,72615
Cato Institute,2010,like,65,72615
Cato Institute,2010,point,56,72615
Cato Institute,2010,experience,18,72615
Cato Institute,2010,province,1,72615
Cato Institute,2010,columbia,10,72615
Cato Institute,2010,gasoline,10,72615
Cato Institute,2010,sales,39,72615
Cato Institute,2010,fell,3,72615
Cato Institute,2010,predicted,8,72615
Cato Institute,2010,enactment,2,72615
Cato Institute,2010,continued,26,72615
Cato Institute,2010,really,21,72615
Cato Institute,2010,happened,9,72615
Cato Institute,2010,though,42,72615
Cato Institute,2010,residents,8,72615
Cato Institute,2010,live,13,72615
Cato Institute,2010,close,8,72615
Cato Institute,2010,border,2,72615
Cato Institute,2010,drove,4,72615
Cato Institute,2010,line,59,72615
Cato Institute,2010,fuel,4,72615
Cato Institute,2010,leading,17,72615
Cato Institute,2010,rose,7,72615
Cato Institute,2010,populous,1,72615
Cato Institute,2010,provinces,1,72615
Cato Institute,2010,politically,9,72615
Cato Institute,2010,economically,6,72615
Cato Institute,2010,perilous,1,72615
Cato Institute,2010,con-,43,72615
Cato Institute,2010,gress,5,72615
Cato Institute,2010,enact,3,72615
Cato Institute,2010,recalculate,1,72615
Cato Institute,2010,say,90,72615
Cato Institute,2010,society,83,72615
Cato Institute,2010,great,25,72615
Cato Institute,2010,needed,13,72615
Cato Institute,2010,redress,1,72615
Cato Institute,2010,heretofore,1,72615
Cato Institute,2010,uncompensated,1,72615
Cato Institute,2010,externality,4,72615
Cato Institute,2010,cite,1,72615
Cato Institute,2010,something,28,72615
Cato Institute,2010,scc,24,72615
Cato Institute,2010,contravenes,1,72615
Cato Institute,2010,number,61,72615
Cato Institute,2010,physi-,3,72615
Cato Institute,2010,cal,13,72615
Cato Institute,2010,biological,4,72615
Cato Institute,2010,regulatory,147,72615
Cato Institute,2010,realities,1,72615
Cato Institute,2010,explicit,8,72615
Cato Institute,2010,management,37,72615
Cato Institute,2010,calculating,4,72615
Cato Institute,2010,guidance,8,72615
Cato Institute,2010,select,2,72615
Cato Institute,2010,discount,9,72615
Cato Institute,2010,well,60,72615
Cato Institute,2010,requirements,10,72615
Cato Institute,2010,reporting,2,72615
Cato Institute,2010,domestic,30,72615
Cato Institute,2010,vs,2,72615
Cato Institute,2010,costs,120,72615
Cato Institute,2010,additionally,6,72615
Cato Institute,2010,determinations,1,72615
Cato Institute,2010,fully,12,72615
Cato Institute,2010,incorporate,4,72615
Cato Institute,2010,latest,11,72615
Cato Institute,2010,scientific,20,72615
Cato Institute,2010,sensitivity,5,72615
Cato Institute,2010,earth,14,72615
Cato Institute,2010,temperature,15,72615
Cato Institute,2010,adequately,1,72615
Cato Institute,2010,overwhelming,4,72615
Cato Institute,2010,food,59,72615
Cato Institute,2010,vegetation,1,72615
Cato Institute,2010,inter-,12,72615
Cato Institute,2010,group,23,72615
Cato Institute,2010,iwg,12,72615
Cato Institute,2010,ignored,5,72615
Cato Institute,2010,specific,20,72615
Cato Institute,2010,directives,1,72615
Cato Institute,2010,determination,12,72615
Cato Institute,2010,cost-benefit,23,72615
Cato Institute,2010,actions,35,72615
Cato Institute,2010,circular,7,72615
Cato Institute,2010,a-,7,72615
Cato Institute,2010,clear,23,72615
Cato Institute,2010,designed,9,72615
Cato Institute,2010,assist,2,72615
Cato Institute,2010,good,97,72615
Cato Institute,2010,standardizing,1,72615
Cato Institute,2010,reported,18,72615
Cato Institute,2010,guide-,1,72615
Cato Institute,2010,lines,14,72615
Cato Institute,2010,directions,1,72615
Cato Institute,2010,selecting,3,72615
Cato Institute,2010,explicitly,7,72615
Cato Institute,2010,using,33,72615
Cato Institute,2010,representing,3,72615
Cato Institute,2010,estimate,38,72615
Cato Institute,2010,before-tax,1,72615
Cato Institute,2010,private,55,72615
Cato Institute,2010,reflecting,1,72615
Cato Institute,2010,applied,11,72615
Cato Institute,2010,determining,9,72615
Cato Institute,2010,projected,5,72615
Cato Institute,2010,resulting,13,72615
Cato Institute,2010,leaving,7,72615
Cato Institute,2010,entirely,7,72615
Cato Institute,2010,included,18,72615
Cato Institute,2010,guided,2,72615
Cato Institute,2010,arrived,2,72615
Cato Institute,2010,below,25,72615
Cato Institute,2010,mean,26,72615
Cato Institute,2010,recommends,2,72615
Cato Institute,2010,focus,15,72615
Cato Institute,2010,accrue,8,72615
Cato Institute,2010,citizens,41,72615
Cato Institute,2010,reports,34,72615
Cato Institute,2010,subsequently,2,72615
Cato Institute,2010,relies,7,72615
Cato Institute,2010,determined,5,72615
Cato Institute,2010,accumulation,2,72615
Cato Institute,2010,globe,9,72615
Cato Institute,2010,burying,1,72615
Cato Institute,2010,strictly,4,72615
Cato Institute,2010,highlight,1,72615
Cato Institute,2010,accurate,4,72615
Cato Institute,2010,done,22,72615
Cato Institute,2010,reliable,3,72615
Cato Institute,2010,forecast,6,72615
Cato Institute,2010,impacts,5,72615
Cato Institute,2010,relying,3,72615
Cato Institute,2010,published,24,72615
Cato Institute,2010,gcm,3,72615
Cato Institute,2010,simulate,1,72615
Cato Institute,2010,atmosphere,9,72615
Cato Institute,2010,saying,12,72615
Cato Institute,2010,sufficient,10,72615
Cato Institute,2010,temporal,1,72615
Cato Institute,2010,evolution,4,72615
Cato Institute,2010,simulated,3,72615
Cato Institute,2010,suite,2,72615
Cato Institute,2010,intergovernmental,5,72615
Cato Institute,2010,panel,8,72615
Cato Institute,2010,ipcc,8,72615
Cato Institute,2010,lower-atmosphere,1,72615
Cato Institute,2010,satellites,1,72615
Cato Institute,2010,weather,3,72615
Cato Institute,2010,balloons,1,72615
Cato Institute,2010,adapted,3,72615
Cato Institute,2010,john,52,72615
Cato Institute,2010,r,217,72615
Cato Institute,2010,christy,2,72615
Cato Institute,2010,before,60,72615
Cato Institute,2010,science,35,72615
Cato Institute,2010,space,9,72615
Cato Institute,2010,house,36,72615
Cato Institute,2010,representatives,5,72615
Cato Institute,2010,balloon,1,72615
Cato Institute,2010,sensed,1,72615
Cato Institute,2010,satellite-measured,1,72615
Cato Institute,2010,region,5,72615
Cato Institute,2010,logical,6,72615
Cato Institute,2010,interpretation,5,72615
Cato Institute,2010,disparity,1,72615
Cato Institute,2010,collectively,1,72615
Cato Institute,2010,modeled,1,72615
Cato Institute,2010,shown,15,72615
Cato Institute,2010,sensitive,4,72615
Cato Institute,2010,c,152,72615
Cato Institute,2010,f,69,72615
Cato Institute,2010,doubling,2,72615
Cato Institute,2010,atmospheric,6,72615
Cato Institute,2010,whereas,5,72615
Cato Institute,2010,growing,14,72615
Cato Institute,2010,body,11,72615
Cato Institute,2010,literature,21,72615
Cato Institute,2010,beginning,7,72615
Cato Institute,2010,forecasts,8,72615
Cato Institute,2010,around,27,72615
Cato Institute,2010,credible,1,72615
Cato Institute,2010,median,3,72615
Cato Institute,2010,recognize,4,72615
Cato Institute,2010,incorpo-,1,72615
Cato Institute,2010,scientifically,1,72615
Cato Institute,2010,demonstrated,4,72615
Cato Institute,2010,strongly,3,72615
Cato Institute,2010,resisted,4,72615
Cato Institute,2010,calculations,9,72615
Cato Institute,2010,massive,4,72615
Cato Institute,2010,valued,4,72615
Cato Institute,2010,concentrations,3,72615
Cato Institute,2010,vegetative,1,72615
Cato Institute,2010,matter,25,72615
Cato Institute,2010,woefully,1,72615
Cato Institute,2010,insufficient,4,72615
Cato Institute,2010,followed,7,72615
Cato Institute,2010,incorporated,3,72615
Cato Institute,2010,robust,3,72615
Cato Institute,2010,findings,4,72615
Cato Institute,2010,indicating,4,72615
Cato Institute,2010,fertilization,1,72615
Cato Institute,2010,greatly,6,72615
Cato Institute,2010,cases,47,72615
Cato Institute,2010,territory,2,72615
Cato Institute,2010,insist,2,72615
Cato Institute,2010,complete,6,72615
Cato Institute,2010,engender,2,72615
Cato Institute,2010,reexami-,1,72615
Cato Institute,2010,analyses,14,72615
Cato Institute,2010,large-scale,3,72615
Cato Institute,2010,modeling,5,72615
Cato Institute,2010,application,5,72615
Cato Institute,2010,four,22,72615
Cato Institute,2010,spending,38,72615
Cato Institute,2010,resulted,7,72615
Cato Institute,2010,improvement,9,72615
Cato Institute,2010,precision,2,72615
Cato Institute,2010,noteworthy,1,72615
Cato Institute,2010,commonwealth,1,72615
Cato Institute,2010,industrial,9,72615
Cato Institute,2010,oversees,1,72615
Cato Institute,2010,government-funded,2,72615
Cato Institute,2010,termi-,1,72615
Cato Institute,2010,nated,1,72615
Cato Institute,2010,declaring,1,72615
Cato Institute,2010,success,28,72615
Cato Institute,2010,acknowledging,1,72615
Cato Institute,2010,lack,16,72615
Cato Institute,2010,demonstrates,8,72615
Cato Institute,2010,failure,32,72615
Cato Institute,2010,known,7,72615
Cato Institute,2010,late,20,72615
Cato Institute,2010,acknowledged,1,72615
Cato Institute,2010,ago,14,72615
Cato Institute,2010,gcms,4,72615
Cato Institute,2010,predict,5,72615
Cato Institute,2010,drive,8,72615
Cato Institute,2010,offered,9,72615
Cato Institute,2010,two,87,72615
Cato Institute,2010,alter-,1,72615
Cato Institute,2010,native,2,72615
Cato Institute,2010,explanations,1,72615
Cato Institute,2010,warm,4,72615
Cato Institute,2010,hidden,3,72615
Cato Institute,2010,anthropogenic,1,72615
Cato Institute,2010,counteract,1,72615
Cato Institute,2010,admit,6,72615
Cato Institute,2010,systematic,10,72615
Cato Institute,2010,modelers,1,72615
Cato Institute,2010,embraced,5,72615
Cato Institute,2010,explanation,4,72615
Cato Institute,2010,specifically,5,72615
Cato Institute,2010,particulate,2,72615
Cato Institute,2010,aerosols,1,72615
Cato Institute,2010,e,295,72615
Cato Institute,2010,g,84,72615
Cato Institute,2010,sulfates,1,72615
Cato Institute,2010,largely,19,72615
Cato Institute,2010,combustion,3,72615
Cato Institute,2010,counteracting,1,72615
Cato Institute,2010,peer-reviewed,4,72615
Cato Institute,2010,probability,21,72615
Cato Institute,2010,function,5,72615
Cato Institute,2010,likely,52,72615
Cato Institute,2010,peak,2,72615
Cato Institute,2010,curve,7,72615
Cato Institute,2010,probabilities,3,72615
Cato Institute,2010,costly,16,72615
Cato Institute,2010,vanishingly,3,72615
Cato Institute,2010,dramatic,1,72615
Cato Institute,2010,narrowing,1,72615
Cato Institute,2010,range,23,72615
Cato Institute,2010,warm-,3,72615
Cato Institute,2010,ing,112,72615
Cato Institute,2010,history,30,72615
Cato Institute,2010,past,22,72615
Cato Institute,2010,half,15,72615
Cato Institute,2010,projections,3,72615
Cato Institute,2010,runs,2,72615
Cato Institute,2010,slightly,5,72615
Cato Institute,2010,scatter,1,72615
Cato Institute,2010,enormous,7,72615
Cato Institute,2010,confidence,7,72615
Cato Institute,2010,limits,18,72615
Cato Institute,2010,ranging,5,72615
Cato Institute,2010,spread,14,72615
Cato Institute,2010,observations,1,72615
Cato Institute,2010,indication,2,72615
Cato Institute,2010,useless,1,72615
Cato Institute,2010,policymaking,5,72615
Cato Institute,2010,review,91,72615
Cato Institute,2010,compendia,3,72615
Cato Institute,2010,academy,4,72615
Cato Institute,2010,sciences,12,72615
Cato Institute,2010,under-,9,72615
Cato Institute,2010,standing,5,72615
Cato Institute,2010,reveal,2,72615
Cato Institute,2010,significantly,12,72615
Cato Institute,2010,billions,11,72615
Cato Institute,2010,spent,15,72615
Cato Institute,2010,concentrated,2,72615
Cato Institute,2010,effort,10,72615
Cato Institute,2010,increasingly,9,72615
Cato Institute,2010,variance,1,72615
Cato Institute,2010,charade,1,72615
Cato Institute,2010,curtailing,1,72615
Cato Institute,2010,pumping,1,72615
Cato Institute,2010,abyss,1,72615
Cato Institute,2010,remarkable,5,72615
Cato Institute,2010,finding,6,72615
Cato Institute,2010,royal,3,72615
Cato Institute,2010,kingdom,4,72615
Cato Institute,2010,explain,15,72615
Cato Institute,2010,density,1,72615
Cato Institute,2010,surface,7,72615
Cato Institute,2010,doubled,2,72615
Cato Institute,2010,nicholas,5,72615
Cato Institute,2010,lewis,6,72615
Cato Institute,2010,implications,13,72615
Cato Institute,2010,aerosol,3,72615
Cato Institute,2010,forcing,5,72615
Cato Institute,2010,etc,8,72615
Cato Institute,2010,blog,7,72615
Cato Institute,2010,entry,11,72615
Cato Institute,2010,march,16,72615
Cato Institute,2010,scientists,35,72615
Cato Institute,2010,producing,5,72615
Cato Institute,2010,authors,20,72615
Cato Institute,2010,words,11,72615
Cato Institute,2010,bad,43,72615
Cato Institute,2010,corollary,1,72615
Cato Institute,2010,suddenly,2,72615
Cato Institute,2010,disburses,1,72615
Cato Institute,2010,given,34,72615
Cato Institute,2010,field,13,72615
Cato Institute,2010,quality,22,72615
Cato Institute,2010,decline,15,72615
Cato Institute,2010,common,20,72615
Cato Institute,2010,practice,14,72615
Cato Institute,2010,calculate,4,72615
Cato Institute,2010,agricultural,6,72615
Cato Institute,2010,voluminous,2,72615
Cato Institute,2010,evidenced,2,72615
Cato Institute,2010,quadrennial,1,72615
Cato Institute,2010,assess-,2,72615
Cato Institute,2010,ments,14,72615
Cato Institute,2010,program,31,72615
Cato Institute,2010,clearly,15,72615
Cato Institute,2010,failing,5,72615
Cato Institute,2010,produce,15,72615
Cato Institute,2010,exaggerated,2,72615
Cato Institute,2010,response,18,72615
Cato Institute,2010,implies,14,72615
Cato Institute,2010,exaggeration,1,72615
Cato Institute,2010,physical,5,72615
Cato Institute,2010,basis,11,72615
Cato Institute,2010,york,59,72615
Cato Institute,2010,cambridge,18,72615
Cato Institute,2010,university,131,72615
Cato Institute,2010,press,54,72615
Cato Institute,2010,rcp,1,72615
Cato Institute,2010,representative,7,72615
Cato Institute,2010,concentra-,1,72615
Cato Institute,2010,tion,103,72615
Cato Institute,2010,pathway,1,72615
Cato Institute,2010,consequently,1,72615
Cato Institute,2010,misleading,8,72615
Cato Institute,2010,ratify,1,72615
Cato Institute,2010,request,5,72615
Cato Institute,2010,president,75,72615
Cato Institute,2010,submit,10,72615
Cato Institute,2010,consideration,11,72615
Cato Institute,2010,introduced,4,72615
Cato Institute,2010,plenary,1,72615
Cato Institute,2010,st,11,72615
Cato Institute,2010,conference,18,72615
Cato Institute,2010,framework,13,72615
Cato Institute,2010,convention,3,72615
Cato Institute,2010,presented,6,72615
Cato Institute,2010,voice,4,72615
Cato Institute,2010,acceptance,1,72615
Cato Institute,2010,unusual,3,72615
Cato Institute,2010,action,21,72615
Cato Institute,2010,secretary,9,72615
Cato Institute,2010,kerry,2,72615
Cato Institute,2010,voiced,1,72615
Cato Institute,2010,objection,7,72615
Cato Institute,2010,portion,17,72615
Cato Institute,2010,language,6,72615
Cato Institute,2010,question,31,72615
Cato Institute,2010,stated,6,72615
Cato Institute,2010,taking,9,72615
Cato Institute,2010,lead,26,72615
Cato Institute,2010,undertaking,1,72615
Cato Institute,2010,economy-wide,1,72615
Cato Institute,2010,absolute,4,72615
Cato Institute,2010,emission,4,72615
Cato Institute,2010,reduction,13,72615
Cato Institute,2010,targets,2,72615
Cato Institute,2010,emphasis,7,72615
Cato Institute,2010,explained,13,72615
Cato Institute,2010,changed,8,72615
Cato Institute,2010,executive,30,72615
Cato Institute,2010,require,19,72615
Cato Institute,2010,two-thirds,4,72615
Cato Institute,2010,adoption,7,72615
Cato Institute,2010,french,2,72615
Cato Institute,2010,presidency,4,72615
Cato Institute,2010,charge,11,72615
Cato Institute,2010,meeting,3,72615
Cato Institute,2010,decided,5,72615
Cato Institute,2010,typographical,1,72615
Cato Institute,2010,error,4,72615
Cato Institute,2010,word,12,72615
Cato Institute,2010,instances,2,72615
Cato Institute,2010,agree-,2,72615
Cato Institute,2010,ment,48,72615
Cato Institute,2010,paragraph,2,72615
Cato Institute,2010,resources,48,72615
